rank,name,score,ts
1,현대차,14.68,2026-01-19 13:01:07
2,삼성전자,9.24,2026-01-19 13:01:07
3,휴림로봇,4.82,2026-01-19 13:01:07
4,SK하이닉스,4.50,2026-01-19 13:01:07
5,두산에너빌리티,3.08,2026-01-19 13:01:07
6,LG전자,2.66,2026-01-19 13:01:07
7,NAVER,2.21,2026-01-19 13:01:07
8,삼성중공업,2.08,2026-01-19 13:01:07
9,기아,1.98,2026-01-19 13:01:07
10,두산로보틱스,1.94,2026-01-19 13:01:07
11,현대무벡스,1.56,2026-01-19 13:01:07
12,뉴로메카,1.46,2026-01-19 13:01:07
13,한화오션,1.42,2026-01-19 13:01:07
14,알테오젠,1.37,2026-01-19 13:01:07
15,삼성SDI,1.12,2026-01-19 13:01:07
16,우리기술,1.10,2026-01-19 13:01:07
17,POSCO홀딩스,1.08,2026-01-19 13:01:07
18,유진로봇,1.04,2026-01-19 13:01:07
19,클로봇,1.01,2026-01-19 13:01:07
20,한국항공우주,0.97,2026-01-19 13:01:07
21,LG씨엔에스,0.95,2026-01-19 13:01:07
22,재영솔루텍,0.95,2026-01-19 13:01:07
23,포스코DX,0.95,2026-01-19 13:01:07
24,한화시스템,0.94,2026-01-19 13:01:07
25,레인보우로보틱스,0.90,2026-01-19 13:01:07
26,삼성전자우,0.89,2026-01-19 13:01:07
27,카카오,0.87,2026-01-19 13:01:07
28,모베이스전자,0.86,2026-01-19 13:01:07
29,한미반도체,0.83,2026-01-19 13:01:07
30,한국전력,0.77,2026-01-19 13:01:07
