rank,name,score,ts
1,삼성전자,7.79,2026-01-10 12:49:22
2,현대차,4.93,2026-01-10 12:49:22
3,SK하이닉스,4.88,2026-01-10 12:49:22
4,한화시스템,4.66,2026-01-10 12:49:22
5,한화오션,3.50,2026-01-10 12:49:22
6,두산에너빌리티,3.33,2026-01-10 12:49:22
7,한미반도체,3.11,2026-01-10 12:49:22
8,삼성중공업,2.45,2026-01-10 12:49:22
9,계양전기,2.28,2026-01-10 12:49:22
10,셀트리온,1.94,2026-01-10 12:49:22
11,현대오토에버,1.74,2026-01-10 12:49:22
12,NAVER,1.61,2026-01-10 12:49:22
13,에코프로,1.57,2026-01-10 12:49:22
14,알테오젠,1.55,2026-01-10 12:49:22
15,한화에어로스페이스,1.35,2026-01-10 12:49:22
16,현대로템,1.33,2026-01-10 12:49:22
17,한국항공우주,1.24,2026-01-10 12:49:22
18,현대무벡스,1.21,2026-01-10 12:49:22
19,HLB,1.21,2026-01-10 12:49:22
20,제주반도체,1.18,2026-01-10 12:49:22
21,고영,1.09,2026-01-10 12:49:22
22,에이비엘바이오,1.09,2026-01-10 12:49:22
23,디앤디파마텍,1.06,2026-01-10 12:49:22
24,휴림로봇,1.01,2026-01-10 12:49:22
25,삼천당제약,1.00,2026-01-10 12:49:22
26,대한광통신,0.98,2026-01-10 12:49:22
27,삼성SDI,0.94,2026-01-10 12:49:22
28,모베이스전자,0.89,2026-01-10 12:49:22
29,HJ중공업,0.86,2026-01-10 12:49:22
30,에코프로비엠,0.85,2026-01-10 12:49:22
