rank,name,score,ts
1,삼성전자,8.27,2026-01-18 18:35:29
2,SK하이닉스,4.16,2026-01-18 18:35:29
3,두산에너빌리티,4.08,2026-01-18 18:35:29
4,현대차,3.90,2026-01-18 18:35:29
5,휴림로봇,3.25,2026-01-18 18:35:29
6,한화오션,2.60,2026-01-18 18:35:29
7,알테오젠,2.53,2026-01-18 18:35:29
8,뉴로메카,2.43,2026-01-18 18:35:29
9,NAVER,2.25,2026-01-18 18:35:29
10,한화시스템,2.03,2026-01-18 18:35:29
11,모베이스전자,1.80,2026-01-18 18:35:29
12,POSCO홀딩스,1.78,2026-01-18 18:35:29
13,한미반도체,1.49,2026-01-18 18:35:29
14,위메이드,1.49,2026-01-18 18:35:29
15,포스코DX,1.42,2026-01-18 18:35:29
16,현대무벡스,1.36,2026-01-18 18:35:29
17,LG씨엔에스,1.32,2026-01-18 18:35:29
18,삼성중공업,1.28,2026-01-18 18:35:29
19,에코프로,1.27,2026-01-18 18:35:29
20,우리기술,1.24,2026-01-18 18:35:29
21,에이비엘바이오,1.20,2026-01-18 18:35:29
22,유진로봇,1.06,2026-01-18 18:35:29
23,셀트리온,1.03,2026-01-18 18:35:29
24,현대건설,1.01,2026-01-18 18:35:29
25,HLB,1.01,2026-01-18 18:35:29
26,삼성SDI,1.00,2026-01-18 18:35:29
27,삼천당제약,0.97,2026-01-18 18:35:29
28,에스피지,0.96,2026-01-18 18:35:29
29,한국항공우주,0.93,2026-01-18 18:35:29
30,한화갤러리아,0.93,2026-01-18 18:35:29
