rank,name,score,ts
1,삼성전자,7.35,2026-01-01 13:00:15
2,SK하이닉스,5.48,2026-01-01 13:00:15
3,두산에너빌리티,2.75,2026-01-01 13:00:15
4,에코프로,2.58,2026-01-01 13:00:15
5,HLB,2.57,2026-01-01 13:00:15
6,현대차,2.26,2026-01-01 13:00:15
7,원익홀딩스,2.22,2026-01-01 13:00:15
8,제주반도체,2.16,2026-01-01 13:00:15
9,휴림로봇,2.11,2026-01-01 13:00:15
10,한화오션,2.05,2026-01-01 13:00:15
11,에이비엘바이오,1.84,2026-01-01 13:00:15
12,포스코퓨처엠,1.79,2026-01-01 13:00:15
13,NAVER,1.68,2026-01-01 13:00:15
14,한미반도체,1.66,2026-01-01 13:00:15
15,에코프로비엠,1.53,2026-01-01 13:00:15
16,셀트리온,1.52,2026-01-01 13:00:15
17,엔씨소프트,1.51,2026-01-01 13:00:15
18,현대무벡스,1.44,2026-01-01 13:00:15
19,삼성SDI,1.36,2026-01-01 13:00:15
20,노타,1.27,2026-01-01 13:00:15
21,로킷헬스케어,1.24,2026-01-01 13:00:15
22,알테오젠,1.17,2026-01-01 13:00:15
23,삼성에피스홀딩스,1.16,2026-01-01 13:00:15
24,스피어,1.15,2026-01-01 13:00:15
25,클로봇,1.09,2026-01-01 13:00:15
26,재영솔루텍,1.06,2026-01-01 13:00:15
27,엘앤에프,1.05,2026-01-01 13:00:15
28,하이브,1.05,2026-01-01 13:00:15
29,POSCO홀딩스,1.02,2026-01-01 13:00:15
30,계양전기,1.01,2026-01-01 13:00:15
