rank,name,score,ts
1,삼성전자,16.45,2026-08-17 16:29:14
2,SK하이닉스,15.61,2026-08-17 16:29:14
3,LG전자,3.59,2026-08-17 16:29:14
4,현대차,3.04,2026-08-17 16:29:14
5,삼성전기,2.99,2026-08-17 16:29:14
6,두산에너빌리티,2.43,2026-08-17 16:29:14
7,NAVER,2.20,2026-08-17 16:29:14
8,한화오션,1.94,2026-08-17 16:29:14
9,삼성SDI,1.82,2026-08-17 16:29:14
10,제주반도체,1.14,2026-08-17 16:29:14
11,LG씨엔에스,1.11,2026-08-17 16:29:14
12,코오롱티슈진,1.10,2026-08-17 16:29:14
13,SK텔레콤,1.06,2026-08-17 16:29:14
14,LG이노텍,1.06,2026-08-17 16:29:14
15,한미반도체,1.03,2026-08-17 16:29:14
16,알테오젠,1.02,2026-08-17 16:29:14
17,대한광통신,1.00,2026-08-17 16:29:14
18,주성엔지니어링,0.97,2026-08-17 16:29:14
19,SK스퀘어,0.96,2026-08-17 16:29:14
20,POSCO홀딩스,0.96,2026-08-17 16:29:14
21,HLB,0.92,2026-08-17 16:29:14
22,카카오,0.90,2026-08-17 16:29:14
23,로보티즈,0.89,2026-08-17 16:29:14
24,카카오뱅크,0.89,2026-08-17 16:29:14
25,에코프로,0.84,2026-08-17 16:29:14
26,삼성중공업,0.81,2026-08-17 16:29:14
27,LS ELECTRIC,0.78,2026-08-17 16:29:14
28,삼성전자우,0.76,2026-08-17 16:29:14
29,금호타이어,0.73,2026-08-17 16:29:14
30,한화솔루션,0.72,2026-08-17 16:29:14
