rank,name,score,ts
1,삼성전자,5.25,2025-12-20 15:42:17
2,SK하이닉스,4.37,2025-12-20 15:42:17
3,두산에너빌리티,3.54,2025-12-20 15:42:17
4,에스피지,3.29,2025-12-20 15:42:17
5,한화오션,3.18,2025-12-20 15:42:17
6,에이비엘바이오,2.44,2025-12-20 15:42:17
7,이노스페이스,2.40,2025-12-20 15:42:17
8,NAVER,2.30,2025-12-20 15:42:17
9,미래에셋벤처투자,2.04,2025-12-20 15:42:17
10,에코프로,2.03,2025-12-20 15:42:17
11,대성산업,1.98,2025-12-20 15:42:17
12,삼성에피스홀딩스,1.78,2025-12-20 15:42:17
13,현대차,1.76,2025-12-20 15:42:17
14,알테오젠,1.59,2025-12-20 15:42:17
15,클로봇,1.57,2025-12-20 15:42:17
16,동양고속,1.55,2025-12-20 15:42:17
17,파두,1.52,2025-12-20 15:42:17
18,한화시스템,1.48,2025-12-20 15:42:17
19,에코프로비엠,1.37,2025-12-20 15:42:17
20,삼성중공업,1.26,2025-12-20 15:42:17
21,원익홀딩스,1.26,2025-12-20 15:42:17
22,LG에너지솔루션,1.21,2025-12-20 15:42:17
23,알지노믹스,1.20,2025-12-20 15:42:17
24,삼성SDI,1.13,2025-12-20 15:42:17
25,현대오토에버,1.08,2025-12-20 15:42:17
26,천일고속,1.01,2025-12-20 15:42:17
27,LG화학,0.96,2025-12-20 15:42:17
28,디앤디파마텍,0.92,2025-12-20 15:42:17
29,에임드바이오,0.91,2025-12-20 15:42:17
30,현대무벡스,0.91,2025-12-20 15:42:17
