rank,name,score,ts
1,SK하이닉스,18.51,2026-06-17 17:17:28
2,삼성전자,17.50,2026-06-17 17:17:28
3,현대차,3.50,2026-06-17 17:17:28
4,삼성전기,2.87,2026-06-17 17:17:28
5,한화오션,2.57,2026-06-17 17:17:28
6,LG전자,2.43,2026-06-17 17:17:28
7,NAVER,2.21,2026-06-17 17:17:28
8,SK스퀘어,2.05,2026-06-17 17:17:28
9,두산에너빌리티,1.93,2026-06-17 17:17:28
10,삼성중공업,1.36,2026-06-17 17:17:28
11,대우건설,1.33,2026-06-17 17:17:28
12,한미반도체,1.21,2026-06-17 17:17:28
13,디앤디파마텍,1.20,2026-06-17 17:17:28
14,LG이노텍,1.17,2026-06-17 17:17:28
15,삼성E&A,1.04,2026-06-17 17:17:28
16,삼성SDI,0.91,2026-06-17 17:17:28
17,HPSP,0.88,2026-06-17 17:17:28
18,가온전선,0.88,2026-06-17 17:17:28
19,HLB,0.87,2026-06-17 17:17:28
20,삼성전자우,0.86,2026-06-17 17:17:28
21,알테오젠,0.83,2026-06-17 17:17:28
22,예스티,0.82,2026-06-17 17:17:28
23,현대모비스,0.80,2026-06-17 17:17:28
24,LS ELECTRIC,0.78,2026-06-17 17:17:28
25,제주반도체,0.75,2026-06-17 17:17:28
26,LG씨엔에스,0.74,2026-06-17 17:17:28
27,POSCO홀딩스,0.69,2026-06-17 17:17:28
28,미래에셋증권,0.68,2026-06-17 17:17:28
29,현대건설,0.66,2026-06-17 17:17:28
30,에코프로,0.63,2026-06-17 17:17:28
