rank,name,score,ts
1,삼성전자,17.55,2026-05-20 10:23:45
2,SK하이닉스,12.49,2026-05-20 10:23:45
3,현대차,5.47,2026-05-20 10:23:45
4,LG전자,3.34,2026-05-20 10:23:45
5,주성엔지니어링,2.51,2026-05-20 10:23:45
6,코스모로보틱스,2.24,2026-05-20 10:23:45
7,두산에너빌리티,2.20,2026-05-20 10:23:45
8,한미반도체,1.96,2026-05-20 10:23:45
9,대한광통신,1.90,2026-05-20 10:23:45
10,삼성SDI,1.64,2026-05-20 10:23:45
11,마키나락스,1.58,2026-05-20 10:23:45
12,POSCO홀딩스,1.41,2026-05-20 10:23:45
13,삼성전기,1.39,2026-05-20 10:23:45
14,두산로보틱스,1.22,2026-05-20 10:23:45
15,대우건설,1.21,2026-05-20 10:23:45
16,NAVER,1.20,2026-05-20 10:23:45
17,미래에셋증권,1.12,2026-05-20 10:23:45
18,삼성전자우,1.12,2026-05-20 10:23:45
19,삼성중공업,0.93,2026-05-20 10:23:45
20,LS ELECTRIC,0.93,2026-05-20 10:23:45
21,현대모비스,0.92,2026-05-20 10:23:45
22,에코프로,0.92,2026-05-20 10:23:45
23,제주반도체,0.89,2026-05-20 10:23:45
24,대한전선,0.88,2026-05-20 10:23:45
25,삼천당제약,0.85,2026-05-20 10:23:45
26,HD현대중공업,0.85,2026-05-20 10:23:45
27,진원생명과학,0.76,2026-05-20 10:23:45
28,한화오션,0.74,2026-05-20 10:23:45
29,LG이노텍,0.72,2026-05-20 10:23:45
30,한국전력,0.72,2026-05-20 10:23:45
