[네이버 인기검색 합계 Top30] (최근 12 스냅샷 기반)
생성시각: 2026-01-13 16:52:21
스냅샷 수: 12개
------------------------------------------------
 1. 삼성전자 | 합계: 113.77
 2. 현대차 | 합계: 66.91
 3. SK하이닉스 | 합계: 59.85
 4. 한화오션 | 합계: 46.87
 5. 두산에너빌리티 | 합계: 39.98
 6. 한화시스템 | 합계: 37.47
 7. 한미반도체 | 합계: 25.22
 8. POSCO홀딩스 | 합계: 23.91
 9. NAVER | 합계: 23.18
10. 셀트리온 | 합계: 21.39
11. 삼성중공업 | 합계: 21.06
12. 에코프로 | 합계: 20.12
13. 삼성SDI | 합계: 17.62
14. 알테오젠 | 합계: 15.27
15. 휴림로봇 | 합계: 14.69
16. HLB | 합계: 14.68
17. 현대오토에버 | 합계: 13.85
18. 현대건설 | 합계: 13.33
19. 디앤디파마텍 | 합계: 13.29
20. 한화에어로스페이스 | 합계: 11.83
21. 한국항공우주 | 합계: 10.67
22. 현대로템 | 합계: 10.45
23. 고영 | 합계: 10.03
24. 계양전기 | 합계: 8.38
25. 원익홀딩스 | 합계: 8.13
26. 한국전력 | 합계: 7.86
27. 현대무벡스 | 합계: 7.51
28. 에이비엘바이오 | 합계: 6.96
29. 카카오 | 합계: 6.11
30. 현대모비스 | 합계: 5.84
