rank,name,score,ts
1,삼성전자,12.42,2026-03-08 13:14:14
2,SK하이닉스,4.48,2026-03-08 13:14:14
3,두산에너빌리티,4.12,2026-03-08 13:14:14
4,한화시스템,3.58,2026-03-08 13:14:14
5,현대차,3.42,2026-03-08 13:14:14
6,LIG넥스원,3.34,2026-03-08 13:14:14
7,에코프로,2.42,2026-03-08 13:14:14
8,흥구석유,2.39,2026-03-08 13:14:14
9,한화솔루션,2.37,2026-03-08 13:14:14
10,S-Oil,2.04,2026-03-08 13:14:14
11,한미반도체,2.01,2026-03-08 13:14:14
12,한화에어로스페이스,1.90,2026-03-08 13:14:14
13,한화오션,1.58,2026-03-08 13:14:14
14,삼성SDI,1.41,2026-03-08 13:14:14
15,우리기술,1.39,2026-03-08 13:14:14
16,NAVER,1.33,2026-03-08 13:14:14
17,에코프로비엠,1.27,2026-03-08 13:14:14
18,SK이노베이션,1.18,2026-03-08 13:14:14
19,펄어비스,1.14,2026-03-08 13:14:14
20,현대ADM,1.11,2026-03-08 13:14:14
21,현대로템,1.04,2026-03-08 13:14:14
22,한화비전,0.99,2026-03-08 13:14:14
23,리노공업,0.97,2026-03-08 13:14:14
24,POSCO홀딩스,0.96,2026-03-08 13:14:14
25,미래에셋증권,0.94,2026-03-08 13:14:14
26,삼성중공업,0.92,2026-03-08 13:14:14
27,HMM,0.91,2026-03-08 13:14:14
28,셀트리온,0.85,2026-03-08 13:14:14
29,케이뱅크,0.85,2026-03-08 13:14:14
30,HPSP,0.85,2026-03-08 13:14:14
