rank,name,score,ts
1,삼성전자,8.94,2026-01-17 09:47:12
2,두산에너빌리티,4.37,2026-01-17 09:47:12
3,SK하이닉스,3.98,2026-01-17 09:47:12
4,현대차,3.90,2026-01-17 09:47:12
5,휴림로봇,3.08,2026-01-17 09:47:12
6,알테오젠,2.81,2026-01-17 09:47:12
7,뉴로메카,2.77,2026-01-17 09:47:12
8,NAVER,2.32,2026-01-17 09:47:12
9,POSCO홀딩스,2.20,2026-01-17 09:47:12
10,한화오션,1.99,2026-01-17 09:47:12
11,포스코DX,1.94,2026-01-17 09:47:12
12,한미반도체,1.78,2026-01-17 09:47:12
13,한화시스템,1.77,2026-01-17 09:47:12
14,LG씨엔에스,1.47,2026-01-17 09:47:12
15,모베이스전자,1.36,2026-01-17 09:47:12
16,현대무벡스,1.35,2026-01-17 09:47:12
17,삼성중공업,1.32,2026-01-17 09:47:12
18,에코프로,1.23,2026-01-17 09:47:12
19,우리기술,1.19,2026-01-17 09:47:12
20,삼천당제약,1.16,2026-01-17 09:47:12
21,지투지바이오,1.15,2026-01-17 09:47:12
22,에이비엘바이오,1.15,2026-01-17 09:47:12
23,유진로봇,1.10,2026-01-17 09:47:12
24,셀트리온,1.09,2026-01-17 09:47:12
25,디앤디파마텍,1.09,2026-01-17 09:47:12
26,HLB,1.05,2026-01-17 09:47:12
27,클로봇,0.92,2026-01-17 09:47:12
28,LG전자,0.90,2026-01-17 09:47:12
29,삼성SDI,0.88,2026-01-17 09:47:12
30,로킷헬스케어,0.88,2026-01-17 09:47:12
