rank,name,score,ts
1,SK하이닉스,7.43,2025-12-10 15:43:45
2,삼성전자,6.54,2025-12-10 15:43:45
3,에이비엘바이오,4.96,2025-12-10 15:43:45
4,에코프로,3.19,2025-12-10 15:43:45
5,테라뷰,2.82,2025-12-10 15:43:45
6,페스카로,2.35,2025-12-10 15:43:45
7,동양고속,2.25,2025-12-10 15:43:45
8,셀바스AI,2.18,2025-12-10 15:43:45
9,바이젠셀,1.99,2025-12-10 15:43:45
10,삼성SDI,1.90,2025-12-10 15:43:45
11,두산에너빌리티,1.83,2025-12-10 15:43:45
12,NAVER,1.74,2025-12-10 15:43:45
13,현대차,1.59,2025-12-10 15:43:45
14,클로봇,1.52,2025-12-10 15:43:45
15,에코프로비엠,1.51,2025-12-10 15:43:45
16,셀바스헬스케어,1.42,2025-12-10 15:43:45
17,한화오션,1.40,2025-12-10 15:43:45
18,삼성에피스홀딩스,1.37,2025-12-10 15:43:45
19,알테오젠,1.35,2025-12-10 15:43:45
20,펩트론,1.29,2025-12-10 15:43:45
21,천일고속,1.28,2025-12-10 15:43:45
22,일동제약,1.24,2025-12-10 15:43:45
23,엘앤에프,1.13,2025-12-10 15:43:45
24,노타,1.12,2025-12-10 15:43:45
25,한국전력,1.10,2025-12-10 15:43:45
26,레인보우로보틱스,1.07,2025-12-10 15:43:45
27,디앤디파마텍,1.05,2025-12-10 15:43:45
28,삼성중공업,0.98,2025-12-10 15:43:45
29,카카오,0.96,2025-12-10 15:43:45
30,고영,0.94,2025-12-10 15:43:45
