rank,name,score,ts
1,삼성전자,20.09,2026-05-12 16:25:46
2,SK하이닉스,14.48,2026-05-12 16:25:46
3,현대차,4.65,2026-05-12 16:25:46
4,LG전자,3.45,2026-05-12 16:25:46
5,대한광통신,2.67,2026-05-12 16:25:46
6,삼성SDI,2.07,2026-05-12 16:25:46
7,삼성전기,1.96,2026-05-12 16:25:46
8,두산에너빌리티,1.82,2026-05-12 16:25:46
9,삼성전자우,1.59,2026-05-12 16:25:46
10,POSCO홀딩스,1.57,2026-05-12 16:25:46
11,펄어비스,1.51,2026-05-12 16:25:46
12,삼성중공업,1.40,2026-05-12 16:25:46
13,미래에셋증권,1.20,2026-05-12 16:25:46
14,현대무벡스,1.16,2026-05-12 16:25:46
15,대우건설,1.09,2026-05-12 16:25:46
16,한미반도체,1.05,2026-05-12 16:25:46
17,LS ELECTRIC,1.02,2026-05-12 16:25:46
18,NAVER,1.00,2026-05-12 16:25:46
19,SK스퀘어,0.99,2026-05-12 16:25:46
20,대한전선,0.99,2026-05-12 16:25:46
21,에코프로,0.94,2026-05-12 16:25:46
22,한화오션,0.87,2026-05-12 16:25:46
23,에코프로비엠,0.74,2026-05-12 16:25:46
24,레인보우로보틱스,0.73,2026-05-12 16:25:46
25,가온전선,0.73,2026-05-12 16:25:46
26,셀트리온,0.68,2026-05-12 16:25:46
27,알테오젠,0.68,2026-05-12 16:25:46
28,기아,0.68,2026-05-12 16:25:46
29,휴림로봇,0.67,2026-05-12 16:25:46
30,코스모로보틱스,0.64,2026-05-12 16:25:46
