rank,name,score,ts
1,삼성전자,22.71,2026-02-26 18:45:35
2,SK하이닉스,9.08,2026-02-26 18:45:35
3,현대차,4.71,2026-02-26 18:45:35
4,한미반도체,3.78,2026-02-26 18:45:35
5,한화시스템,3.12,2026-02-26 18:45:35
6,삼천당제약,2.18,2026-02-26 18:45:35
7,LG전자,1.95,2026-02-26 18:45:35
8,두산에너빌리티,1.92,2026-02-26 18:45:35
9,에코프로,1.86,2026-02-26 18:45:35
10,NAVER,1.64,2026-02-26 18:45:35
11,삼성SDI,1.55,2026-02-26 18:45:35
12,카카오,1.36,2026-02-26 18:45:35
13,미래에셋증권,1.33,2026-02-26 18:45:35
14,SKC,1.25,2026-02-26 18:45:35
15,한화비전,1.20,2026-02-26 18:45:35
16,현대ADM,1.17,2026-02-26 18:45:35
17,한국전력,1.14,2026-02-26 18:45:35
18,한화오션,1.13,2026-02-26 18:45:35
19,한화에어로스페이스,1.10,2026-02-26 18:45:35
20,POSCO홀딩스,0.96,2026-02-26 18:45:35
21,기아,0.92,2026-02-26 18:45:35
22,한화솔루션,0.91,2026-02-26 18:45:35
23,삼성전자우,0.85,2026-02-26 18:45:35
24,레인보우로보틱스,0.85,2026-02-26 18:45:35
25,셀트리온,0.81,2026-02-26 18:45:35
26,제주반도체,0.74,2026-02-26 18:45:35
27,한국항공우주,0.73,2026-02-26 18:45:35
28,삼성전기,0.73,2026-02-26 18:45:35
29,현대무벡스,0.71,2026-02-26 18:45:35
30,서울반도체,0.69,2026-02-26 18:45:35
