rank,name,score,ts
1,SK하이닉스,16.48,2026-05-27 13:58:10
2,삼성전자,15.05,2026-05-27 13:58:10
3,삼성전기,4.65,2026-05-27 13:58:10
4,KODEX SK하이닉스단일종목레버리지,2.89,2026-05-27 13:58:10
5,현대차,2.84,2026-05-27 13:58:10
6,삼성에스디에스,2.66,2026-05-27 13:58:10
7,LG전자,2.05,2026-05-27 13:58:10
8,LG이노텍,1.90,2026-05-27 13:58:10
9,두산에너빌리티,1.64,2026-05-27 13:58:10
10,한화오션,1.48,2026-05-27 13:58:10
11,네이처셀,1.29,2026-05-27 13:58:10
12,디앤디파마텍,1.27,2026-05-27 13:58:10
13,삼성전자우,1.26,2026-05-27 13:58:10
14,대한광통신,1.15,2026-05-27 13:58:10
15,LS ELECTRIC,1.12,2026-05-27 13:58:10
16,현대모비스,1.12,2026-05-27 13:58:10
17,대우건설,1.09,2026-05-27 13:58:10
18,한미반도체,1.09,2026-05-27 13:58:10
19,SK스퀘어,1.06,2026-05-27 13:58:10
20,삼성SDI,1.03,2026-05-27 13:58:10
21,제주반도체,1.02,2026-05-27 13:58:10
22,SK네트웍스,1.01,2026-05-27 13:58:10
23,NAVER,0.86,2026-05-27 13:58:10
24,삼화콘덴서,0.85,2026-05-27 13:58:10
25,TIGER 미국우주테크,0.85,2026-05-27 13:58:10
26,에코프로,0.85,2026-05-27 13:58:10
27,주성엔지니어링,0.84,2026-05-27 13:58:10
28,TIGER SK하이닉스단일종목레버리지,0.82,2026-05-27 13:58:10
29,POSCO홀딩스,0.79,2026-05-27 13:58:10
30,삼성중공업,0.78,2026-05-27 13:58:10
