rank,name,score,ts
1,삼성전자,27.29,2026-08-22 10:55:40
2,SK하이닉스,14.69,2026-08-22 10:55:40
3,삼성전기,2.85,2026-08-22 10:55:40
4,카카오,2.49,2026-08-22 10:55:40
5,삼성전자우,2.49,2026-08-22 10:55:40
6,NAVER,1.98,2026-08-22 10:55:40
7,현대차,1.88,2026-08-22 10:55:40
8,두산에너빌리티,1.75,2026-08-22 10:55:40
9,LG전자,1.61,2026-08-22 10:55:40
10,삼성SDI,1.56,2026-08-22 10:55:40
11,알테오젠,1.45,2026-08-22 10:55:40
12,SK텔레콤,1.16,2026-08-22 10:55:40
13,코오롱티슈진,1.14,2026-08-22 10:55:40
14,SK스퀘어,0.99,2026-08-22 10:55:40
15,한화오션,0.98,2026-08-22 10:55:40
16,삼성물산,0.83,2026-08-22 10:55:40
17,에코프로,0.80,2026-08-22 10:55:40
18,POSCO홀딩스,0.77,2026-08-22 10:55:40
19,한미반도체,0.75,2026-08-22 10:55:40
20,삼성생명,0.74,2026-08-22 10:55:40
21,금호건설,0.73,2026-08-22 10:55:40
22,HLB,0.72,2026-08-22 10:55:40
23,네이처셀,0.72,2026-08-22 10:55:40
24,LS ELECTRIC,0.67,2026-08-22 10:55:40
25,LG이노텍,0.66,2026-08-22 10:55:40
26,삼성중공업,0.62,2026-08-22 10:55:40
27,셀트리온,0.62,2026-08-22 10:55:40
28,주성엔지니어링,0.58,2026-08-22 10:55:40
29,한화에어로스페이스,0.56,2026-08-22 10:55:40
30,SK이터닉스,0.54,2026-08-22 10:55:40
