rank,name,score,ts
1,SK하이닉스,14.91,2026-07-12 19:50:24
2,삼성전자,13.64,2026-07-12 19:50:24
3,HLB,3.37,2026-07-12 19:50:24
4,현대차,2.90,2026-07-12 19:50:24
5,펩트론,2.83,2026-07-12 19:50:24
6,LG전자,2.82,2026-07-12 19:50:24
7,한화오션,2.49,2026-07-12 19:50:24
8,삼성전기,2.19,2026-07-12 19:50:24
9,두산에너빌리티,2.15,2026-07-12 19:50:24
10,에코프로,1.76,2026-07-12 19:50:24
11,NAVER,1.68,2026-07-12 19:50:24
12,금호타이어,1.61,2026-07-12 19:50:24
13,삼성SDI,1.23,2026-07-12 19:50:24
14,대한광통신,1.20,2026-07-12 19:50:24
15,SK스퀘어,1.16,2026-07-12 19:50:24
16,에코프로비엠,1.10,2026-07-12 19:50:24
17,한미반도체,1.09,2026-07-12 19:50:24
18,삼성중공업,1.08,2026-07-12 19:50:24
19,금호건설,1.06,2026-07-12 19:50:24
20,주성엔지니어링,1.01,2026-07-12 19:50:24
21,네이처셀,0.99,2026-07-12 19:50:24
22,LS ELECTRIC,0.97,2026-07-12 19:50:24
23,LG이노텍,0.90,2026-07-12 19:50:24
24,대우건설,0.84,2026-07-12 19:50:24
25,LG씨엔에스,0.84,2026-07-12 19:50:24
26,모나미,0.80,2026-07-12 19:50:24
27,한성기업,0.79,2026-07-12 19:50:24
28,원익IPS,0.78,2026-07-12 19:50:24
29,흥구석유,0.77,2026-07-12 19:50:24
30,알테오젠,0.77,2026-07-12 19:50:24
