rank,name,score,ts
1,삼성전자,30.00,2026-09-22 14:11:59
2,SK하이닉스,29.00,2026-09-22 14:11:59
3,두산에너빌리티,28.00,2026-09-22 14:11:59
4,LG전자,27.00,2026-09-22 14:11:59
5,삼성전기,26.00,2026-09-22 14:11:59
6,삼성전자우,25.00,2026-09-22 14:11:59
7,대한항공,24.00,2026-09-22 14:11:59
8,한전기술,23.00,2026-09-22 14:11:59
9,현대차,22.00,2026-09-22 14:11:59
10,대한광통신,21.00,2026-09-22 14:11:59
11,NAVER,20.00,2026-09-22 14:11:59
12,대한전선,19.00,2026-09-22 14:11:59
13,현대건설,18.00,2026-09-22 14:11:59
14,대우건설,17.00,2026-09-22 14:11:59
15,삼성SDI,16.00,2026-09-22 14:11:59
16,SK스퀘어,15.00,2026-09-22 14:11:59
17,리노공업,14.00,2026-09-22 14:11:59
18,심텍,13.00,2026-09-22 14:11:59
19,HLB,12.00,2026-09-22 14:11:59
20,LS ELECTRIC,11.00,2026-09-22 14:11:59
21,알테오젠,10.00,2026-09-22 14:11:59
22,오름테라퓨틱,9.00,2026-09-22 14:11:59
23,삼미금속,8.00,2026-09-22 14:11:59
24,한국제17호스팩,7.00,2026-09-22 14:11:59
25,한미반도체,6.00,2026-09-22 14:11:59
26,우리기술,5.00,2026-09-22 14:11:59
27,네오사피엔스,4.00,2026-09-22 14:11:59
28,삼성중공업,3.00,2026-09-22 14:11:59
29,에이비엘바이오,2.00,2026-09-22 14:11:59
30,펩트론,1.00,2026-09-22 14:11:59
