rank,name,score,ts
1,삼성전자,14.48,2026-04-20 16:14:57
2,SK하이닉스,9.17,2026-04-20 16:14:57
3,삼성SDI,3.33,2026-04-20 16:14:57
4,현대차,3.18,2026-04-20 16:14:57
5,주성엔지니어링,3.09,2026-04-20 16:14:57
6,두산에너빌리티,3.08,2026-04-20 16:14:57
7,대우건설,2.00,2026-04-20 16:14:57
8,에코프로,1.77,2026-04-20 16:14:57
9,대한광통신,1.73,2026-04-20 16:14:57
10,대한전선,1.59,2026-04-20 16:14:57
11,삼천당제약,1.58,2026-04-20 16:14:57
12,삼성전기,1.45,2026-04-20 16:14:57
13,POSCO홀딩스,1.37,2026-04-20 16:14:57
14,드림시큐리티,1.33,2026-04-20 16:14:57
15,이수페타시스,1.23,2026-04-20 16:14:57
16,LIG디펜스앤에어로스페이스,1.20,2026-04-20 16:14:57
17,NAVER,1.12,2026-04-20 16:14:57
18,삼성중공업,1.06,2026-04-20 16:14:57
19,우리기술,0.96,2026-04-20 16:14:57
20,빛과전자,0.95,2026-04-20 16:14:57
21,삼성전자우,0.95,2026-04-20 16:14:57
22,한국정보통신,0.89,2026-04-20 16:14:57
23,한화오션,0.88,2026-04-20 16:14:57
24,한미반도체,0.85,2026-04-20 16:14:57
25,LG에너지솔루션,0.85,2026-04-20 16:14:57
26,엑스게이트,0.85,2026-04-20 16:14:57
27,HLB,0.84,2026-04-20 16:14:57
28,광전자,0.84,2026-04-20 16:14:57
29,미래에셋증권,0.82,2026-04-20 16:14:57
30,한국전력,0.82,2026-04-20 16:14:57
