rank,name,score,ts
1,삼성전자,25.10,2026-08-22 13:02:00
2,SK하이닉스,13.92,2026-08-22 13:02:00
3,삼성전기,2.77,2026-08-22 13:02:00
4,카카오,2.72,2026-08-22 13:02:00
5,삼성전자우,2.36,2026-08-22 13:02:00
6,NAVER,2.08,2026-08-22 13:02:00
7,현대차,1.93,2026-08-22 13:02:00
8,두산에너빌리티,1.83,2026-08-22 13:02:00
9,삼성SDI,1.67,2026-08-22 13:02:00
10,LG전자,1.66,2026-08-22 13:02:00
11,알테오젠,1.54,2026-08-22 13:02:00
12,SK텔레콤,1.35,2026-08-22 13:02:00
13,코오롱티슈진,1.08,2026-08-22 13:02:00
14,한화오션,0.97,2026-08-22 13:02:00
15,SK스퀘어,0.96,2026-08-22 13:02:00
16,금호건설,0.92,2026-08-22 13:02:00
17,LS ELECTRIC,0.81,2026-08-22 13:02:00
18,에코프로,0.80,2026-08-22 13:02:00
19,삼성물산,0.80,2026-08-22 13:02:00
20,한미반도체,0.78,2026-08-22 13:02:00
21,삼성생명,0.77,2026-08-22 13:02:00
22,HLB,0.77,2026-08-22 13:02:00
23,POSCO홀딩스,0.76,2026-08-22 13:02:00
24,네이처셀,0.74,2026-08-22 13:02:00
25,LG이노텍,0.70,2026-08-22 13:02:00
26,한화에어로스페이스,0.67,2026-08-22 13:02:00
27,삼성중공업,0.66,2026-08-22 13:02:00
28,셀트리온,0.65,2026-08-22 13:02:00
29,주성엔지니어링,0.63,2026-08-22 13:02:00
30,대한광통신,0.58,2026-08-22 13:02:00
