rank,name,score,ts
1,삼성전자,15.33,2026-05-16 16:15:04
2,SK하이닉스,8.88,2026-05-16 16:15:04
3,LG전자,4.20,2026-05-16 16:15:04
4,현대차,4.12,2026-05-16 16:15:04
5,한미반도체,2.54,2026-05-16 16:15:04
6,두산에너빌리티,2.17,2026-05-16 16:15:04
7,두산로보틱스,2.16,2026-05-16 16:15:04
8,대우건설,1.70,2026-05-16 16:15:04
9,대한광통신,1.68,2026-05-16 16:15:04
10,삼성전기,1.52,2026-05-16 16:15:04
11,LG씨엔에스,1.51,2026-05-16 16:15:04
12,에코프로,1.49,2026-05-16 16:15:04
13,NAVER,1.34,2026-05-16 16:15:04
14,삼성SDI,1.26,2026-05-16 16:15:04
15,삼양식품,1.24,2026-05-16 16:15:04
16,POSCO홀딩스,1.17,2026-05-16 16:15:04
17,에코프로비엠,1.16,2026-05-16 16:15:04
18,미래에셋증권,1.12,2026-05-16 16:15:04
19,삼성중공업,1.11,2026-05-16 16:15:04
20,제주반도체,1.11,2026-05-16 16:15:04
21,LS ELECTRIC,1.01,2026-05-16 16:15:04
22,알테오젠,1.00,2026-05-16 16:15:04
23,펄어비스,0.94,2026-05-16 16:15:04
24,한화오션,0.92,2026-05-16 16:15:04
25,현대건설,0.90,2026-05-16 16:15:04
26,카카오,0.86,2026-05-16 16:15:04
27,대한전선,0.85,2026-05-16 16:15:04
28,현대모비스,0.82,2026-05-16 16:15:04
29,휴림로봇,0.80,2026-05-16 16:15:04
30,LG화학,0.76,2026-05-16 16:15:04
