rank,name,score,ts
1,삼성전자,11.09,2026-03-25 15:47:09
2,SK하이닉스,6.74,2026-03-25 15:47:09
3,삼천당제약,5.78,2026-03-25 15:47:09
4,LIG넥스원,3.52,2026-03-25 15:47:09
5,펄어비스,3.18,2026-03-25 15:47:09
6,우리기술,2.87,2026-03-25 15:47:09
7,미래에셋증권,2.58,2026-03-25 15:47:09
8,한화시스템,2.36,2026-03-25 15:47:09
9,현대차,2.34,2026-03-25 15:47:09
10,두산에너빌리티,2.13,2026-03-25 15:47:09
11,대우건설,1.83,2026-03-25 15:47:09
12,한패스,1.73,2026-03-25 15:47:09
13,SK이터닉스,1.32,2026-03-25 15:47:09
14,엘앤에프,1.30,2026-03-25 15:47:09
15,미래에셋벤처투자,1.27,2026-03-25 15:47:09
16,엔켐,1.27,2026-03-25 15:47:09
17,대한광통신,1.25,2026-03-25 15:47:09
18,에코프로,1.18,2026-03-25 15:47:09
19,현대로템,1.16,2026-03-25 15:47:09
20,DL이앤씨,1.08,2026-03-25 15:47:09
21,한화에어로스페이스,1.07,2026-03-25 15:47:09
22,쏠리드,1.05,2026-03-25 15:47:09
23,스피어,1.03,2026-03-25 15:47:09
24,아주IB투자,1.01,2026-03-25 15:47:09
25,효성중공업,0.97,2026-03-25 15:47:09
26,SK증권,0.95,2026-03-25 15:47:09
27,삼성전자우,0.92,2026-03-25 15:47:09
28,한화오션,0.92,2026-03-25 15:47:09
29,삼성SDI,0.90,2026-03-25 15:47:09
30,한화솔루션,0.85,2026-03-25 15:47:09
