rank,name,score,ts
1,삼성전자,6.54,2025-12-12 15:43:36
2,클로봇,5.64,2025-12-12 15:43:36
3,SK하이닉스,4.08,2025-12-12 15:43:36
4,두산에너빌리티,3.13,2025-12-12 15:43:36
5,삼성에피스홀딩스,2.82,2025-12-12 15:43:36
6,알테오젠,2.24,2025-12-12 15:43:36
7,한올바이오파마,2.17,2025-12-12 15:43:36
8,에코프로,2.14,2025-12-12 15:43:36
9,대성산업,1.92,2025-12-12 15:43:36
10,일동제약,1.88,2025-12-12 15:43:36
11,한화오션,1.79,2025-12-12 15:43:36
12,이수페타시스,1.74,2025-12-12 15:43:36
13,비에이치아이,1.70,2025-12-12 15:43:36
14,에이비엘바이오,1.69,2025-12-12 15:43:36
15,현대차,1.64,2025-12-12 15:43:36
16,하림지주,1.60,2025-12-12 15:43:36
17,쿼드메디슨,1.55,2025-12-12 15:43:36
18,대한전선,1.47,2025-12-12 15:43:36
19,바이젠셀,1.34,2025-12-12 15:43:36
20,삼표시멘트,1.34,2025-12-12 15:43:36
21,에임드바이오,1.25,2025-12-12 15:43:36
22,NAVER,1.23,2025-12-12 15:43:36
23,LS마린솔루션,1.23,2025-12-12 15:43:36
24,한화에어로스페이스,1.18,2025-12-12 15:43:36
25,POSCO홀딩스,1.16,2025-12-12 15:43:36
26,HJ중공업,1.11,2025-12-12 15:43:36
27,삼성화재,1.07,2025-12-12 15:43:36
28,유진로봇,1.06,2025-12-12 15:43:36
29,천일고속,1.04,2025-12-12 15:43:36
30,한화시스템,1.03,2025-12-12 15:43:36
