rank,name,score,ts
1,삼성전자,12.18,2026-03-22 13:15:41
2,펄어비스,5.70,2026-03-22 13:15:41
3,SK하이닉스,4.92,2026-03-22 13:15:41
4,두산에너빌리티,3.13,2026-03-22 13:15:41
5,하이브,3.03,2026-03-22 13:15:41
6,대우건설,2.87,2026-03-22 13:15:41
7,현대차,2.53,2026-03-22 13:15:41
8,우리기술,2.21,2026-03-22 13:15:41
9,SK이터닉스,2.21,2026-03-22 13:15:41
10,한화솔루션,1.70,2026-03-22 13:15:41
11,삼천당제약,1.58,2026-03-22 13:15:41
12,에코프로,1.55,2026-03-22 13:15:41
13,SK오션플랜트,1.50,2026-03-22 13:15:41
14,한화시스템,1.46,2026-03-22 13:15:41
15,SK증권,1.38,2026-03-22 13:15:41
16,GS건설,1.36,2026-03-22 13:15:41
17,LIG넥스원,1.27,2026-03-22 13:15:41
18,흥구석유,1.23,2026-03-22 13:15:41
19,DL이앤씨,1.17,2026-03-22 13:15:41
20,NAVER,1.09,2026-03-22 13:15:41
21,삼성E&A,1.06,2026-03-22 13:15:41
22,한미반도체,1.03,2026-03-22 13:15:41
23,삼성SDI,0.97,2026-03-22 13:15:41
24,대한광통신,0.97,2026-03-22 13:15:41
25,삼성중공업,0.96,2026-03-22 13:15:41
26,에코프로비엠,0.94,2026-03-22 13:15:41
27,한화오션,0.92,2026-03-22 13:15:41
28,레인보우로보틱스,0.92,2026-03-22 13:15:41
29,흥아해운,0.91,2026-03-22 13:15:41
30,주성엔지니어링,0.87,2026-03-22 13:15:41
