rank,name,score,ts
1,삼성전자,14.05,2026-01-08 18:40:07
2,SK하이닉스,7.49,2026-01-08 18:40:07
3,한화오션,4.12,2026-01-08 18:40:07
4,현대차,3.36,2026-01-08 18:40:07
5,한미반도체,3.08,2026-01-08 18:40:07
6,고영,2.44,2026-01-08 18:40:07
7,두산에너빌리티,2.22,2026-01-08 18:40:07
8,계양전기,2.12,2026-01-08 18:40:07
9,디앤디파마텍,2.00,2026-01-08 18:40:07
10,NAVER,1.92,2026-01-08 18:40:07
11,삼성중공업,1.64,2026-01-08 18:40:07
12,셀트리온,1.45,2026-01-08 18:40:07
13,지투지바이오,1.37,2026-01-08 18:40:07
14,카카오,1.22,2026-01-08 18:40:07
15,현대무벡스,1.17,2026-01-08 18:40:07
16,제주반도체,1.16,2026-01-08 18:40:07
17,한화에어로스페이스,1.12,2026-01-08 18:40:07
18,한국항공우주,1.11,2026-01-08 18:40:07
19,LG에너지솔루션,1.10,2026-01-08 18:40:07
20,에이비엘바이오,1.10,2026-01-08 18:40:07
21,HLB,1.08,2026-01-08 18:40:07
22,에코프로,1.04,2026-01-08 18:40:07
23,삼천당제약,1.00,2026-01-08 18:40:07
24,엔씨소프트,1.00,2026-01-08 18:40:07
25,에코앤드림,0.99,2026-01-08 18:40:07
26,알테오젠,0.96,2026-01-08 18:40:07
27,원익홀딩스,0.91,2026-01-08 18:40:07
28,현대로템,0.87,2026-01-08 18:40:07
29,삼성바이오로직스,0.85,2026-01-08 18:40:07
30,휴림로봇,0.84,2026-01-08 18:40:07
