rank,name,score,ts
1,삼성전자,18.84,2026-05-21 13:56:08
2,SK하이닉스,12.40,2026-05-21 13:56:08
3,LG전자,7.76,2026-05-21 13:56:08
4,현대차,4.19,2026-05-21 13:56:08
5,제주반도체,2.35,2026-05-21 13:56:08
6,삼성전기,2.24,2026-05-21 13:56:08
7,두산에너빌리티,1.86,2026-05-21 13:56:08
8,한미반도체,1.79,2026-05-21 13:56:08
9,대우건설,1.50,2026-05-21 13:56:08
10,현대모비스,1.41,2026-05-21 13:56:08
11,삼성전자우,1.36,2026-05-21 13:56:08
12,LS ELECTRIC,1.21,2026-05-21 13:56:08
13,셀트리온,1.10,2026-05-21 13:56:08
14,대한광통신,1.09,2026-05-21 13:56:08
15,LG디스플레이,1.09,2026-05-21 13:56:08
16,삼성SDI,1.07,2026-05-21 13:56:08
17,레인보우로보틱스,1.02,2026-05-21 13:56:08
18,에코프로,1.00,2026-05-21 13:56:08
19,NAVER,0.98,2026-05-21 13:56:08
20,LG씨엔에스,0.97,2026-05-21 13:56:08
21,두산로보틱스,0.88,2026-05-21 13:56:08
22,삼성중공업,0.87,2026-05-21 13:56:08
23,POSCO홀딩스,0.87,2026-05-21 13:56:08
24,주성엔지니어링,0.87,2026-05-21 13:56:08
25,SK스퀘어,0.85,2026-05-21 13:56:08
26,미래에셋증권,0.80,2026-05-21 13:56:08
27,대한전선,0.76,2026-05-21 13:56:08
28,기아,0.75,2026-05-21 13:56:08
29,코스모로보틱스,0.71,2026-05-21 13:56:08
30,KODEX 200선물인버스2X,0.67,2026-05-21 13:56:08
