rank,name,score,ts
1,삼성전자,9.71,2026-01-09 15:43:52
2,현대차,9.55,2026-01-09 15:43:52
3,SK하이닉스,5.50,2026-01-09 15:43:52
4,한화시스템,4.36,2026-01-09 15:43:52
5,현대오토에버,3.85,2026-01-09 15:43:52
6,한화오션,2.59,2026-01-09 15:43:52
7,삼성중공업,2.55,2026-01-09 15:43:52
8,한화에어로스페이스,2.40,2026-01-09 15:43:52
9,기아,2.18,2026-01-09 15:43:52
10,알테오젠,2.14,2026-01-09 15:43:52
11,한미반도체,2.10,2026-01-09 15:43:52
12,두산에너빌리티,1.96,2026-01-09 15:43:52
13,셀트리온,1.92,2026-01-09 15:43:52
14,계양전기,1.63,2026-01-09 15:43:52
15,알지노믹스,1.56,2026-01-09 15:43:52
16,한국항공우주,1.32,2026-01-09 15:43:52
17,에코프로,1.24,2026-01-09 15:43:52
18,LG전자,1.22,2026-01-09 15:43:52
19,NAVER,1.21,2026-01-09 15:43:52
20,에이비엘바이오,1.12,2026-01-09 15:43:52
21,삼성전자우,0.97,2026-01-09 15:43:52
22,원익홀딩스,0.88,2026-01-09 15:43:52
23,LG이노텍,0.88,2026-01-09 15:43:52
24,메리츠금융지주,0.86,2026-01-09 15:43:52
25,현대무벡스,0.84,2026-01-09 15:43:52
26,디앤디파마텍,0.83,2026-01-09 15:43:52
27,제주반도체,0.82,2026-01-09 15:43:52
28,휴림로봇,0.81,2026-01-09 15:43:52
29,한국카본,0.80,2026-01-09 15:43:52
30,현대로템,0.80,2026-01-09 15:43:52
