rank,name,score,ts
1,삼성전자,19.64,2026-06-10 16:54:20
2,SK하이닉스,15.11,2026-06-10 16:54:20
3,NAVER,4.75,2026-06-10 16:54:20
4,LG전자,4.38,2026-06-10 16:54:20
5,삼성전기,4.18,2026-06-10 16:54:20
6,현대차,3.93,2026-06-10 16:54:20
7,두산에너빌리티,1.71,2026-06-10 16:54:20
8,한화오션,1.56,2026-06-10 16:54:20
9,후성,1.42,2026-06-10 16:54:20
10,SK이터닉스,1.30,2026-06-10 16:54:20
11,카카오,1.16,2026-06-10 16:54:20
12,LG씨엔에스,1.14,2026-06-10 16:54:20
13,삼성전자우,1.11,2026-06-10 16:54:20
14,두산로보틱스,1.04,2026-06-10 16:54:20
15,삼성중공업,1.03,2026-06-10 16:54:20
16,LS ELECTRIC,1.02,2026-06-10 16:54:20
17,삼성SDI,0.99,2026-06-10 16:54:20
18,LG이노텍,0.99,2026-06-10 16:54:20
19,현대모비스,0.92,2026-06-10 16:54:20
20,주성엔지니어링,0.89,2026-06-10 16:54:20
21,한미반도체,0.83,2026-06-10 16:54:20
22,대한광통신,0.83,2026-06-10 16:54:20
23,삼성에스디에스,0.75,2026-06-10 16:54:20
24,에코프로,0.73,2026-06-10 16:54:20
25,미래에셋증권,0.69,2026-06-10 16:54:20
26,POSCO홀딩스,0.68,2026-06-10 16:54:20
27,삼천당제약,0.68,2026-06-10 16:54:20
28,SK텔레콤,0.61,2026-06-10 16:54:20
29,SK네트웍스,0.59,2026-06-10 16:54:20
30,스피어,0.58,2026-06-10 16:54:20
