rank,name,score,ts
1,삼성전자,16.08,2026-03-28 13:15:40
2,SK하이닉스,6.50,2026-03-28 13:15:40
3,한화솔루션,3.72,2026-03-28 13:15:40
4,펄어비스,3.50,2026-03-28 13:15:40
5,현대차,2.79,2026-03-28 13:15:40
6,두산에너빌리티,2.55,2026-03-28 13:15:40
7,대우건설,2.26,2026-03-28 13:15:40
8,삼천당제약,2.05,2026-03-28 13:15:40
9,에코프로,1.82,2026-03-28 13:15:40
10,우리기술,1.76,2026-03-28 13:15:40
11,우리로,1.46,2026-03-28 13:15:40
12,삼성SDI,1.43,2026-03-28 13:15:40
13,HLB,1.29,2026-03-28 13:15:40
14,엘앤에프,1.27,2026-03-28 13:15:40
15,대한광통신,1.24,2026-03-28 13:15:40
16,NAVER,1.18,2026-03-28 13:15:40
17,에코프로비엠,1.14,2026-03-28 13:15:40
18,알테오젠,1.12,2026-03-28 13:15:40
19,한화시스템,1.10,2026-03-28 13:15:40
20,미래에셋증권,1.03,2026-03-28 13:15:40
21,한미반도체,1.02,2026-03-28 13:15:40
22,한화오션,1.00,2026-03-28 13:15:40
23,흥구석유,0.98,2026-03-28 13:15:40
24,LIG넥스원,0.96,2026-03-28 13:15:40
25,SK이터닉스,0.94,2026-03-28 13:15:40
26,흥아해운,0.86,2026-03-28 13:15:40
27,스피어,0.85,2026-03-28 13:15:40
28,삼성중공업,0.85,2026-03-28 13:15:40
29,POSCO홀딩스,0.84,2026-03-28 13:15:40
30,미래에셋벤처투자,0.84,2026-03-28 13:15:40
