rank,name,score,ts
1,삼성전자,15.15,2026-06-28 16:45:35
2,SK하이닉스,13.11,2026-06-28 16:45:35
3,현대차,4.43,2026-06-28 16:45:35
4,LG전자,2.66,2026-06-28 16:45:35
5,삼성전기,2.40,2026-06-28 16:45:35
6,NAVER,2.30,2026-06-28 16:45:35
7,두산에너빌리티,2.24,2026-06-28 16:45:35
8,한화오션,2.10,2026-06-28 16:45:35
9,SK스퀘어,1.62,2026-06-28 16:45:35
10,에코프로,1.62,2026-06-28 16:45:35
11,삼성SDI,1.28,2026-06-28 16:45:35
12,에코프로비엠,1.18,2026-06-28 16:45:35
13,LG씨엔에스,1.08,2026-06-28 16:45:35
14,한미반도체,1.04,2026-06-28 16:45:35
15,삼성바이오로직스,1.02,2026-06-28 16:45:35
16,LG이노텍,1.01,2026-06-28 16:45:35
17,원익IPS,1.00,2026-06-28 16:45:35
18,삼성중공업,0.96,2026-06-28 16:45:35
19,LS ELECTRIC,0.96,2026-06-28 16:45:35
20,주성엔지니어링,0.95,2026-06-28 16:45:35
21,알테오젠,0.94,2026-06-28 16:45:35
22,대우건설,0.93,2026-06-28 16:45:35
23,POSCO홀딩스,0.92,2026-06-28 16:45:35
24,제주반도체,0.87,2026-06-28 16:45:35
25,삼성물산,0.86,2026-06-28 16:45:35
26,카카오,0.84,2026-06-28 16:45:35
27,대한광통신,0.84,2026-06-28 16:45:35
28,미래에셋증권,0.82,2026-06-28 16:45:35
29,HLB,0.81,2026-06-28 16:45:35
30,광주신세계,0.79,2026-06-28 16:45:35
