rank,name,score,ts
1,삼성전자,24.74,2026-06-08 10:30:46
2,SK하이닉스,16.07,2026-06-08 10:30:46
3,NAVER,4.66,2026-06-08 10:30:46
4,LG전자,3.98,2026-06-08 10:30:46
5,현대차,3.27,2026-06-08 10:30:46
6,두산로보틱스,3.27,2026-06-08 10:30:46
7,삼성전기,2.89,2026-06-08 10:30:46
8,두산에너빌리티,1.67,2026-06-08 10:30:46
9,SK텔레콤,1.51,2026-06-08 10:30:46
10,삼성전자우,1.47,2026-06-08 10:30:46
11,LG씨엔에스,1.30,2026-06-08 10:30:46
12,로보스타,1.12,2026-06-08 10:30:46
13,피스피스스튜디오,0.93,2026-06-08 10:30:46
14,LG이노텍,0.93,2026-06-08 10:30:46
15,KODEX 200선물인버스2X,0.92,2026-06-08 10:30:46
16,삼성SDI,0.86,2026-06-08 10:30:46
17,삼성중공업,0.76,2026-06-08 10:30:46
18,대한광통신,0.75,2026-06-08 10:30:46
19,한미반도체,0.68,2026-06-08 10:30:46
20,에코프로,0.68,2026-06-08 10:30:46
21,카카오,0.67,2026-06-08 10:30:46
22,POSCO홀딩스,0.66,2026-06-08 10:30:46
23,주성엔지니어링,0.65,2026-06-08 10:30:46
24,한화오션,0.64,2026-06-08 10:30:46
25,대우건설,0.64,2026-06-08 10:30:46
26,현대모비스,0.61,2026-06-08 10:30:46
27,제주반도체,0.60,2026-06-08 10:30:46
28,셀트리온,0.59,2026-06-08 10:30:46
29,미래에셋증권,0.58,2026-06-08 10:30:46
30,대한전선,0.52,2026-06-08 10:30:46
