rank,name,score,ts
1,삼성전자,11.25,2026-04-27 13:38:29
2,SK하이닉스,10.62,2026-04-27 13:38:29
3,한미반도체,7.94,2026-04-27 13:38:29
4,두산에너빌리티,2.52,2026-04-27 13:38:29
5,대한광통신,2.33,2026-04-27 13:38:29
6,현대차,2.31,2026-04-27 13:38:29
7,대우건설,1.99,2026-04-27 13:38:29
8,LS ELECTRIC,1.95,2026-04-27 13:38:29
9,제주반도체,1.90,2026-04-27 13:38:29
10,삼성SDI,1.89,2026-04-27 13:38:29
11,삼성중공업,1.87,2026-04-27 13:38:29
12,삼천당제약,1.87,2026-04-27 13:38:29
13,리노공업,1.76,2026-04-27 13:38:29
14,SK증권,1.58,2026-04-27 13:38:29
15,효성중공업,1.49,2026-04-27 13:38:29
16,미래에셋증권,1.41,2026-04-27 13:38:29
17,휴림로봇,1.11,2026-04-27 13:38:29
18,삼성전자우,1.08,2026-04-27 13:38:29
19,한화오션,1.04,2026-04-27 13:38:29
20,삼성전기,1.02,2026-04-27 13:38:29
21,에코프로,0.93,2026-04-27 13:38:29
22,대원전선,0.92,2026-04-27 13:38:29
23,한화비전,0.91,2026-04-27 13:38:29
24,로보티즈,0.89,2026-04-27 13:38:29
25,NAVER,0.86,2026-04-27 13:38:29
26,대한전선,0.85,2026-04-27 13:38:29
27,고영,0.81,2026-04-27 13:38:29
28,레인보우로보틱스,0.80,2026-04-27 13:38:29
29,LG에너지솔루션,0.80,2026-04-27 13:38:29
30,POSCO홀딩스,0.78,2026-04-27 13:38:29
