rank,name,score,ts
1,삼성전자,18.85,2026-06-25 10:23:38
2,SK하이닉스,18.20,2026-06-25 10:23:38
3,현대차,3.57,2026-06-25 10:23:38
4,SK스퀘어,3.46,2026-06-25 10:23:38
5,삼성전기,2.62,2026-06-25 10:23:38
6,LG전자,2.22,2026-06-25 10:23:38
7,삼성전자우,1.93,2026-06-25 10:23:38
8,두산에너빌리티,1.68,2026-06-25 10:23:38
9,NAVER,1.65,2026-06-25 10:23:38
10,한화오션,1.62,2026-06-25 10:23:38
11,삼성물산,1.62,2026-06-25 10:23:38
12,알테오젠,1.48,2026-06-25 10:23:38
13,SK,1.37,2026-06-25 10:23:38
14,주성엔지니어링,1.30,2026-06-25 10:23:38
15,한미반도체,1.20,2026-06-25 10:23:38
16,대한광통신,1.12,2026-06-25 10:23:38
17,LG이노텍,1.05,2026-06-25 10:23:38
18,SK이터닉스,1.02,2026-06-25 10:23:38
19,제주반도체,0.98,2026-06-25 10:23:38
20,삼성SDI,0.85,2026-06-25 10:23:38
21,미래에셋증권,0.84,2026-06-25 10:23:38
22,SOL AI반도체TOP2플러스,0.81,2026-06-25 10:23:38
23,대우건설,0.80,2026-06-25 10:23:38
24,셀트리온,0.79,2026-06-25 10:23:38
25,카카오,0.77,2026-06-25 10:23:38
26,삼성중공업,0.76,2026-06-25 10:23:38
27,에코프로,0.69,2026-06-25 10:23:38
28,대한항공,0.68,2026-06-25 10:23:38
29,POSCO홀딩스,0.66,2026-06-25 10:23:38
30,LS ELECTRIC,0.65,2026-06-25 10:23:38
