rank,name,score,ts
1,삼성전자,18.50,2026-03-06 09:56:30
2,SK하이닉스,7.41,2026-03-06 09:56:30
3,한화시스템,5.39,2026-03-06 09:56:30
4,LIG넥스원,5.04,2026-03-06 09:56:30
5,현대차,4.10,2026-03-06 09:56:30
6,한미반도체,3.82,2026-03-06 09:56:30
7,두산에너빌리티,2.52,2026-03-06 09:56:30
8,에코프로,2.49,2026-03-06 09:56:30
9,S-Oil,2.26,2026-03-06 09:56:30
10,한화에어로스페이스,1.91,2026-03-06 09:56:30
11,한화솔루션,1.87,2026-03-06 09:56:30
12,삼성SDI,1.52,2026-03-06 09:56:30
13,미래에셋증권,1.43,2026-03-06 09:56:30
14,한화오션,1.25,2026-03-06 09:56:30
15,현대로템,1.23,2026-03-06 09:56:30
16,셀트리온,1.22,2026-03-06 09:56:30
17,NAVER,1.08,2026-03-06 09:56:30
18,풍산,1.06,2026-03-06 09:56:30
19,흥구석유,1.05,2026-03-06 09:56:30
20,SK이노베이션,1.04,2026-03-06 09:56:30
21,HMM,1.01,2026-03-06 09:56:30
22,엘앤에프,0.98,2026-03-06 09:56:30
23,POSCO홀딩스,0.88,2026-03-06 09:56:30
24,리노공업,0.86,2026-03-06 09:56:30
25,에코프로비엠,0.85,2026-03-06 09:56:30
26,현대무벡스,0.84,2026-03-06 09:56:30
27,삼성중공업,0.83,2026-03-06 09:56:30
28,케이뱅크,0.80,2026-03-06 09:56:30
29,삼천당제약,0.79,2026-03-06 09:56:30
30,에이비엘바이오,0.77,2026-03-06 09:56:30
