rank,name,score,ts
1,삼성전자,5.91,2026-01-31 18:40:11
2,SK하이닉스,5.65,2026-01-31 18:40:11
3,현대차,4.19,2026-01-31 18:40:11
4,에코프로,3.54,2026-01-31 18:40:11
5,에이비엘바이오,3.31,2026-01-31 18:40:11
6,삼성SDI,2.92,2026-01-31 18:40:11
7,두산에너빌리티,2.16,2026-01-31 18:40:11
8,한미반도체,2.02,2026-01-31 18:40:11
9,NAVER,2.00,2026-01-31 18:40:11
10,에코프로비엠,1.85,2026-01-31 18:40:11
11,KODEX 은선물(H),1.82,2026-01-31 18:40:11
12,삼표시멘트,1.82,2026-01-31 18:40:11
13,펄어비스,1.80,2026-01-31 18:40:11
14,현대바이오,1.79,2026-01-31 18:40:11
15,HLB,1.56,2026-01-31 18:40:11
16,신성델타테크,1.55,2026-01-31 18:40:11
17,루닛,1.54,2026-01-31 18:40:11
18,한화오션,1.40,2026-01-31 18:40:11
19,알테오젠,1.40,2026-01-31 18:40:11
20,POSCO홀딩스,1.39,2026-01-31 18:40:11
21,휴림로봇,1.39,2026-01-31 18:40:11
22,한화에어로스페이스,1.22,2026-01-31 18:40:11
23,레인보우로보틱스,1.17,2026-01-31 18:40:11
24,삼천당제약,1.16,2026-01-31 18:40:11
25,현대로템,1.15,2026-01-31 18:40:11
26,뉴로메카,1.07,2026-01-31 18:40:11
27,제주반도체,1.06,2026-01-31 18:40:11
28,미래에셋증권,1.04,2026-01-31 18:40:11
29,한화시스템,1.02,2026-01-31 18:40:11
30,덕양에너젠,1.00,2026-01-31 18:40:11
