rank,name,score,ts
1,삼성전자,15.29,2026-05-17 13:46:38
2,SK하이닉스,8.71,2026-05-17 13:46:38
3,현대차,4.12,2026-05-17 13:46:38
4,LG전자,3.94,2026-05-17 13:46:38
5,한미반도체,2.44,2026-05-17 13:46:38
6,두산에너빌리티,2.05,2026-05-17 13:46:38
7,두산로보틱스,2.01,2026-05-17 13:46:38
8,대우건설,1.81,2026-05-17 13:46:38
9,대한광통신,1.57,2026-05-17 13:46:38
10,LG씨엔에스,1.54,2026-05-17 13:46:38
11,에코프로,1.53,2026-05-17 13:46:38
12,NAVER,1.52,2026-05-17 13:46:38
13,삼성SDI,1.39,2026-05-17 13:46:38
14,삼성중공업,1.38,2026-05-17 13:46:38
15,제주반도체,1.26,2026-05-17 13:46:38
16,미래에셋증권,1.24,2026-05-17 13:46:38
17,POSCO홀딩스,1.21,2026-05-17 13:46:38
18,삼성전기,1.20,2026-05-17 13:46:38
19,알테오젠,1.18,2026-05-17 13:46:38
20,에코프로비엠,1.07,2026-05-17 13:46:38
21,한화오션,1.01,2026-05-17 13:46:38
22,LS ELECTRIC,0.98,2026-05-17 13:46:38
23,현대건설,0.93,2026-05-17 13:46:38
24,펄어비스,0.91,2026-05-17 13:46:38
25,대한전선,0.89,2026-05-17 13:46:38
26,휴림로봇,0.88,2026-05-17 13:46:38
27,현대모비스,0.78,2026-05-17 13:46:38
28,카카오,0.78,2026-05-17 13:46:38
29,한화솔루션,0.77,2026-05-17 13:46:38
30,OCI홀딩스,0.76,2026-05-17 13:46:38
