rank,name,score,ts
1,삼성전자,8.56,2025-12-31 18:38:00
2,SK하이닉스,5.48,2025-12-31 18:38:00
3,두산에너빌리티,3.33,2025-12-31 18:38:00
4,현대차,2.70,2025-12-31 18:38:00
5,원익홀딩스,2.69,2025-12-31 18:38:00
6,셀트리온,2.11,2025-12-31 18:38:00
7,한화오션,2.07,2025-12-31 18:38:00
8,에코프로,2.07,2025-12-31 18:38:00
9,휴림로봇,2.01,2025-12-31 18:38:00
10,제주반도체,1.93,2025-12-31 18:38:00
11,포스코퓨처엠,1.86,2025-12-31 18:38:00
12,NAVER,1.79,2025-12-31 18:38:00
13,HLB,1.77,2025-12-31 18:38:00
14,엘앤에프,1.58,2025-12-31 18:38:00
15,에이비엘바이오,1.55,2025-12-31 18:38:00
16,스피어,1.40,2025-12-31 18:38:00
17,현대무벡스,1.36,2025-12-31 18:38:00
18,클로봇,1.34,2025-12-31 18:38:00
19,에코프로비엠,1.33,2025-12-31 18:38:00
20,삼성에피스홀딩스,1.24,2025-12-31 18:38:00
21,삼성SDI,1.24,2025-12-31 18:38:00
22,한미반도체,1.20,2025-12-31 18:38:00
23,알테오젠,1.20,2025-12-31 18:38:00
24,셀루메드,1.14,2025-12-31 18:38:00
25,현대로템,1.05,2025-12-31 18:38:00
26,LG에너지솔루션,1.05,2025-12-31 18:38:00
27,POSCO홀딩스,1.00,2025-12-31 18:38:00
28,계양전기,1.00,2025-12-31 18:38:00
29,케어젠,0.98,2025-12-31 18:38:00
30,JYP Ent.,0.96,2025-12-31 18:38:00
