rank,name,score,ts
1,삼성전자,27.82,2026-03-18 18:46:09
2,SK하이닉스,8.76,2026-03-18 18:46:09
3,현대차,3.44,2026-03-18 18:46:09
4,우리기술,3.00,2026-03-18 18:46:09
5,두산에너빌리티,2.59,2026-03-18 18:46:09
6,삼성SDI,1.74,2026-03-18 18:46:09
7,대우건설,1.72,2026-03-18 18:46:09
8,NAVER,1.55,2026-03-18 18:46:09
9,한미반도체,1.51,2026-03-18 18:46:09
10,한화시스템,1.48,2026-03-18 18:46:09
11,에코프로,1.28,2026-03-18 18:46:09
12,휴림로봇,1.19,2026-03-18 18:46:09
13,한화솔루션,1.16,2026-03-18 18:46:09
14,펄어비스,1.09,2026-03-18 18:46:09
15,삼성중공업,0.98,2026-03-18 18:46:09
16,삼성전기,0.94,2026-03-18 18:46:09
17,삼성전자우,0.93,2026-03-18 18:46:09
18,미래에셋증권,0.92,2026-03-18 18:46:09
19,한화오션,0.88,2026-03-18 18:46:09
20,GS건설,0.85,2026-03-18 18:46:09
21,SK이터닉스,0.84,2026-03-18 18:46:09
22,한국전력,0.81,2026-03-18 18:46:09
23,LIG넥스원,0.79,2026-03-18 18:46:09
24,로킷헬스케어,0.77,2026-03-18 18:46:09
25,LG전자,0.76,2026-03-18 18:46:09
26,현대건설,0.75,2026-03-18 18:46:09
27,POSCO홀딩스,0.72,2026-03-18 18:46:09
28,필옵틱스,0.69,2026-03-18 18:46:09
29,카카오,0.69,2026-03-18 18:46:09
30,한국항공우주,0.69,2026-03-18 18:46:09
