rank,name,score,ts
1,SK하이닉스,26.19,2026-07-28 18:13:35
2,삼성전자,23.60,2026-07-28 18:13:35
3,삼성전기,3.70,2026-07-28 18:13:35
4,현대차,3.09,2026-07-28 18:13:35
5,NAVER,2.86,2026-07-28 18:13:35
6,SK스퀘어,2.26,2026-07-28 18:13:35
7,펩트론,1.61,2026-07-28 18:13:35
8,두산에너빌리티,1.55,2026-07-28 18:13:35
9,LG전자,1.45,2026-07-28 18:13:35
10,한화오션,1.37,2026-07-28 18:13:35
11,하이브,1.06,2026-07-28 18:13:35
12,한미반도체,0.99,2026-07-28 18:13:35
13,삼성SDI,0.82,2026-07-28 18:13:35
14,KODEX SK하이닉스단일종목레버리지,0.78,2026-07-28 18:13:35
15,코오롱티슈진,0.75,2026-07-28 18:13:35
16,SK텔레콤,0.75,2026-07-28 18:13:35
17,LG이노텍,0.74,2026-07-28 18:13:35
18,LS ELECTRIC,0.73,2026-07-28 18:13:35
19,셀트리온,0.73,2026-07-28 18:13:35
20,삼천당제약,0.68,2026-07-28 18:13:35
21,SK이터닉스,0.65,2026-07-28 18:13:35
22,삼성중공업,0.62,2026-07-28 18:13:35
23,에코프로,0.61,2026-07-28 18:13:35
24,삼성전자우,0.61,2026-07-28 18:13:35
25,POSCO홀딩스,0.58,2026-07-28 18:13:35
26,알테오젠,0.58,2026-07-28 18:13:35
27,로킷헬스케어,0.52,2026-07-28 18:13:35
28,레인보우로보틱스,0.51,2026-07-28 18:13:35
29,두산퓨얼셀,0.51,2026-07-28 18:13:35
30,HLB,0.49,2026-07-28 18:13:35
