rank,name,score,ts
1,삼성전자,14.14,2026-04-13 19:06:03
2,SK하이닉스,7.80,2026-04-13 19:06:03
3,LS ELECTRIC,3.67,2026-04-13 19:06:03
4,대한광통신,3.05,2026-04-13 19:06:03
5,삼천당제약,2.73,2026-04-13 19:06:03
6,현대차,2.70,2026-04-13 19:06:03
7,두산에너빌리티,2.16,2026-04-13 19:06:03
8,대우건설,1.76,2026-04-13 19:06:03
9,삼성SDI,1.50,2026-04-13 19:06:03
10,우리로,1.47,2026-04-13 19:06:03
11,LIG넥스원,1.33,2026-04-13 19:06:03
12,에코프로,1.31,2026-04-13 19:06:03
13,DL이앤씨,1.31,2026-04-13 19:06:03
14,GST,1.22,2026-04-13 19:06:03
15,삼성전기,1.18,2026-04-13 19:06:03
16,남선알미늄,1.17,2026-04-13 19:06:03
17,NAVER,1.17,2026-04-13 19:06:03
18,펄어비스,1.16,2026-04-13 19:06:03
19,광전자,1.14,2026-04-13 19:06:03
20,일동제약,1.14,2026-04-13 19:06:03
21,HLB,1.03,2026-04-13 19:06:03
22,삼성E&A,1.01,2026-04-13 19:06:03
23,삼성중공업,1.01,2026-04-13 19:06:03
24,한미반도체,1.01,2026-04-13 19:06:03
25,GS건설,1.00,2026-04-13 19:06:03
26,SK이터닉스,0.96,2026-04-13 19:06:03
27,한화시스템,0.95,2026-04-13 19:06:03
28,POSCO홀딩스,0.88,2026-04-13 19:06:03
29,한화오션,0.87,2026-04-13 19:06:03
30,HPSP,0.86,2026-04-13 19:06:03
