rank,name,score,ts
1,삼성전자,10.03,2025-12-30 18:38:08
2,SK하이닉스,6.77,2025-12-30 18:38:08
3,제주반도체,3.02,2025-12-30 18:38:08
4,원익홀딩스,2.42,2025-12-30 18:38:08
5,NAVER,2.21,2025-12-30 18:38:08
6,두산에너빌리티,2.17,2025-12-30 18:38:08
7,JYP Ent.,2.16,2025-12-30 18:38:08
8,엘앤에프,2.09,2025-12-30 18:38:08
9,휴림로봇,1.98,2025-12-30 18:38:08
10,에코프로,1.91,2025-12-30 18:38:08
11,현대차,1.88,2025-12-30 18:38:08
12,한국화장품,1.83,2025-12-30 18:38:08
13,한화오션,1.76,2025-12-30 18:38:08
14,현대무벡스,1.63,2025-12-30 18:38:08
15,와이지엔터테인먼트,1.52,2025-12-30 18:38:08
16,HLB,1.47,2025-12-30 18:38:08
17,하이브,1.47,2025-12-30 18:38:08
18,에이비엘바이오,1.37,2025-12-30 18:38:08
19,한화에어로스페이스,1.29,2025-12-30 18:38:08
20,삼성SDI,1.22,2025-12-30 18:38:08
21,에코프로비엠,1.19,2025-12-30 18:38:08
22,DXVX,1.17,2025-12-30 18:38:08
23,한미반도체,1.16,2025-12-30 18:38:08
24,알테오젠,1.06,2025-12-30 18:38:08
25,LG에너지솔루션,1.05,2025-12-30 18:38:08
26,삼성에피스홀딩스,1.03,2025-12-30 18:38:08
27,에스엠,0.97,2025-12-30 18:38:08
28,노타,0.93,2025-12-30 18:38:08
29,에프에스티,0.92,2025-12-30 18:38:08
30,POSCO홀딩스,0.90,2025-12-30 18:38:08
