rank,name,score,ts
1,삼성전자,22.95,2026-03-09 15:46:51
2,SK하이닉스,9.11,2026-03-09 15:46:51
3,현대차,3.97,2026-03-09 15:46:51
4,두산에너빌리티,3.05,2026-03-09 15:46:51
5,한화시스템,2.82,2026-03-09 15:46:51
6,LIG넥스원,2.00,2026-03-09 15:46:51
7,흥구석유,1.72,2026-03-09 15:46:51
8,에코프로,1.71,2026-03-09 15:46:51
9,한미반도체,1.71,2026-03-09 15:46:51
10,현대ADM,1.64,2026-03-09 15:46:51
11,우리기술,1.42,2026-03-09 15:46:51
12,펄어비스,1.38,2026-03-09 15:46:51
13,S-Oil,1.30,2026-03-09 15:46:51
14,삼성중공업,1.29,2026-03-09 15:46:51
15,NAVER,1.26,2026-03-09 15:46:51
16,포스코인터내셔널,1.24,2026-03-09 15:46:51
17,한화에어로스페이스,1.16,2026-03-09 15:46:51
18,삼성SDI,1.12,2026-03-09 15:46:51
19,한화솔루션,1.09,2026-03-09 15:46:51
20,미래에셋증권,1.05,2026-03-09 15:46:51
21,삼성전자우,1.01,2026-03-09 15:46:51
22,에코프로비엠,0.93,2026-03-09 15:46:51
23,한화오션,0.93,2026-03-09 15:46:51
24,액스비스,0.86,2026-03-09 15:46:51
25,케이뱅크,0.85,2026-03-09 15:46:51
26,삼천당제약,0.85,2026-03-09 15:46:51
27,한국전력,0.82,2026-03-09 15:46:51
28,대성에너지,0.82,2026-03-09 15:46:51
29,카카오,0.77,2026-03-09 15:46:51
30,현대로템,0.76,2026-03-09 15:46:51
