rank,name,score,ts
1,SK하이닉스,21.33,2026-08-20 13:04:23
2,삼성전자,21.12,2026-08-20 13:04:23
3,삼성전기,3.60,2026-08-20 13:04:23
4,삼성전자우,2.06,2026-08-20 13:04:23
5,NAVER,2.05,2026-08-20 13:04:23
6,SK스퀘어,2.03,2026-08-20 13:04:23
7,현대차,1.94,2026-08-20 13:04:23
8,금호건설,1.92,2026-08-20 13:04:23
9,알테오젠,1.88,2026-08-20 13:04:23
10,LG전자,1.61,2026-08-20 13:04:23
11,두산에너빌리티,1.41,2026-08-20 13:04:23
12,삼성SDI,1.33,2026-08-20 13:04:23
13,코오롱티슈진,1.27,2026-08-20 13:04:23
14,SK이터닉스,1.10,2026-08-20 13:04:23
15,HLB,0.87,2026-08-20 13:04:23
16,한화오션,0.83,2026-08-20 13:04:23
17,한미반도체,0.79,2026-08-20 13:04:23
18,카카오,0.74,2026-08-20 13:04:23
19,LS ELECTRIC,0.73,2026-08-20 13:04:23
20,LG이노텍,0.73,2026-08-20 13:04:23
21,한화에어로스페이스,0.73,2026-08-20 13:04:23
22,셀트리온,0.71,2026-08-20 13:04:23
23,HPSP,0.67,2026-08-20 13:04:23
24,주성엔지니어링,0.67,2026-08-20 13:04:23
25,SK증권,0.67,2026-08-20 13:04:23
26,삼성중공업,0.64,2026-08-20 13:04:23
27,대한광통신,0.62,2026-08-20 13:04:23
28,POSCO홀딩스,0.60,2026-08-20 13:04:23
29,에코프로,0.59,2026-08-20 13:04:23
30,제주반도체,0.56,2026-08-20 13:04:23
