rank,name,score,ts
1,삼성전자,28.12,2026-08-21 16:14:56
2,SK하이닉스,17.06,2026-08-21 16:14:56
3,삼성전자우,3.81,2026-08-21 16:14:56
4,삼성전기,3.62,2026-08-21 16:14:56
5,카카오,2.90,2026-08-21 16:14:56
6,현대차,1.97,2026-08-21 16:14:56
7,NAVER,1.95,2026-08-21 16:14:56
8,두산에너빌리티,1.62,2026-08-21 16:14:56
9,SK스퀘어,1.57,2026-08-21 16:14:56
10,LG전자,1.29,2026-08-21 16:14:56
11,SK텔레콤,1.18,2026-08-21 16:14:56
12,알테오젠,1.02,2026-08-21 16:14:56
13,삼성생명,1.01,2026-08-21 16:14:56
14,삼성SDI,0.96,2026-08-21 16:14:56
15,한화오션,0.82,2026-08-21 16:14:56
16,LS ELECTRIC,0.80,2026-08-21 16:14:56
17,금호건설,0.77,2026-08-21 16:14:56
18,한미반도체,0.72,2026-08-21 16:14:56
19,에코프로,0.72,2026-08-21 16:14:56
20,삼성물산,0.67,2026-08-21 16:14:56
21,코오롱티슈진,0.66,2026-08-21 16:14:56
22,삼성중공업,0.63,2026-08-21 16:14:56
23,셀트리온,0.62,2026-08-21 16:14:56
24,기도산업,0.61,2026-08-21 16:14:56
25,LG이노텍,0.58,2026-08-21 16:14:56
26,HLB,0.56,2026-08-21 16:14:56
27,POSCO홀딩스,0.55,2026-08-21 16:14:56
28,심텍,0.52,2026-08-21 16:14:56
29,SK증권,0.52,2026-08-21 16:14:56
30,한화에어로스페이스,0.52,2026-08-21 16:14:56
