rank,name,score,ts
1,삼성전자,19.89,2026-05-18 13:54:03
2,SK하이닉스,10.43,2026-05-18 13:54:03
3,현대차,4.22,2026-05-18 13:54:03
4,LG전자,3.56,2026-05-18 13:54:03
5,두산에너빌리티,2.83,2026-05-18 13:54:03
6,한미반도체,2.66,2026-05-18 13:54:03
7,삼성전기,2.00,2026-05-18 13:54:03
8,제주반도체,1.92,2026-05-18 13:54:03
9,주성엔지니어링,1.85,2026-05-18 13:54:03
10,대한광통신,1.79,2026-05-18 13:54:03
11,삼성전자우,1.37,2026-05-18 13:54:03
12,대우건설,1.35,2026-05-18 13:54:03
13,삼성중공업,1.28,2026-05-18 13:54:03
14,삼성SDI,1.21,2026-05-18 13:54:03
15,LS ELECTRIC,1.17,2026-05-18 13:54:03
16,두산로보틱스,1.03,2026-05-18 13:54:03
17,아주IB투자,1.02,2026-05-18 13:54:03
18,NAVER,0.95,2026-05-18 13:54:03
19,대한전선,0.93,2026-05-18 13:54:03
20,POSCO홀딩스,0.93,2026-05-18 13:54:03
21,LG씨엔에스,0.90,2026-05-18 13:54:03
22,미래에셋증권,0.88,2026-05-18 13:54:03
23,가온전선,0.84,2026-05-18 13:54:03
24,에코프로,0.81,2026-05-18 13:54:03
25,소룩스,0.80,2026-05-18 13:54:03
26,코스모로보틱스,0.80,2026-05-18 13:54:03
27,현대모비스,0.78,2026-05-18 13:54:03
28,한화솔루션,0.76,2026-05-18 13:54:03
29,한화오션,0.73,2026-05-18 13:54:03
30,LS,0.71,2026-05-18 13:54:03
