rank,name,score,ts
1,SK하이닉스,22.37,2026-06-23 19:40:14
2,삼성전자,20.61,2026-06-23 19:40:14
3,현대차,4.50,2026-06-23 19:40:14
4,SK스퀘어,3.67,2026-06-23 19:40:14
5,LG전자,3.49,2026-06-23 19:40:14
6,삼성전기,3.36,2026-06-23 19:40:14
7,NAVER,2.15,2026-06-23 19:40:14
8,두산에너빌리티,1.67,2026-06-23 19:40:14
9,한미반도체,1.32,2026-06-23 19:40:14
10,LG이노텍,1.30,2026-06-23 19:40:14
11,한화오션,1.18,2026-06-23 19:40:14
12,삼성SDI,1.10,2026-06-23 19:40:14
13,LG씨엔에스,0.91,2026-06-23 19:40:14
14,미래에셋증권,0.85,2026-06-23 19:40:14
15,에코프로,0.83,2026-06-23 19:40:14
16,LS ELECTRIC,0.82,2026-06-23 19:40:14
17,POSCO홀딩스,0.78,2026-06-23 19:40:14
18,삼성중공업,0.75,2026-06-23 19:40:14
19,현대모비스,0.74,2026-06-23 19:40:14
20,삼성전자우,0.72,2026-06-23 19:40:14
21,엑스게이트,0.71,2026-06-23 19:40:14
22,삼성물산,0.69,2026-06-23 19:40:14
23,카카오,0.65,2026-06-23 19:40:14
24,에코프로비엠,0.61,2026-06-23 19:40:14
25,제주반도체,0.59,2026-06-23 19:40:14
26,셀트리온,0.55,2026-06-23 19:40:14
27,두산로보틱스,0.52,2026-06-23 19:40:14
28,대우건설,0.52,2026-06-23 19:40:14
29,알테오젠,0.52,2026-06-23 19:40:14
30,LG에너지솔루션,0.50,2026-06-23 19:40:14
