rank,name,score,ts
1,삼성전자,13.12,2026-01-22 09:47:18
2,현대차,11.44,2026-01-22 09:47:18
3,알테오젠,5.48,2026-01-22 09:47:18
4,SK하이닉스,5.41,2026-01-22 09:47:18
5,두산에너빌리티,3.01,2026-01-22 09:47:18
6,휴림로봇,2.54,2026-01-22 09:47:18
7,우리기술,1.99,2026-01-22 09:47:18
8,삼성SDI,1.75,2026-01-22 09:47:18
9,한국전력,1.60,2026-01-22 09:47:18
10,한화오션,1.54,2026-01-22 09:47:18
11,NAVER,1.40,2026-01-22 09:47:18
12,기아,1.37,2026-01-22 09:47:18
13,삼성중공업,1.26,2026-01-22 09:47:18
14,현대글로비스,1.22,2026-01-22 09:47:18
15,한미반도체,1.20,2026-01-22 09:47:18
16,현대무벡스,1.18,2026-01-22 09:47:18
17,큐렉소,1.15,2026-01-22 09:47:18
18,POSCO홀딩스,1.13,2026-01-22 09:47:18
19,LG전자,1.13,2026-01-22 09:47:18
20,뉴로메카,1.08,2026-01-22 09:47:18
21,고영,1.00,2026-01-22 09:47:18
22,HL만도,0.99,2026-01-22 09:47:18
23,에코프로,0.97,2026-01-22 09:47:18
24,현대오토에버,0.95,2026-01-22 09:47:18
25,현대모비스,0.91,2026-01-22 09:47:18
26,에이비엘바이오,0.90,2026-01-22 09:47:18
27,셀트리온,0.88,2026-01-22 09:47:18
28,포스코DX,0.86,2026-01-22 09:47:18
29,한화시스템,0.86,2026-01-22 09:47:18
30,두산로보틱스,0.83,2026-01-22 09:47:18
