[네이버 인기검색 합계 Top30] (최근 12 스냅샷 기반)
생성시각: 2026-01-15 12:55:57
스냅샷 수: 12개
------------------------------------------------
 1. 삼성전자 | 합계: 105.21
 2. 현대차 | 합계: 68.10
 3. SK하이닉스 | 합계: 54.03
 4. 한화오션 | 합계: 40.88
 5. POSCO홀딩스 | 합계: 38.51
 6. 한화시스템 | 합계: 35.70
 7. 두산에너빌리티 | 합계: 35.34
 8. NAVER | 합계: 25.59
 9. 휴림로봇 | 합계: 23.46
10. 셀트리온 | 합계: 22.29
11. 뉴로메카 | 합계: 22.23
12. 한미반도체 | 합계: 20.13
13. 삼성SDI | 합계: 19.42
14. 삼성중공업 | 합계: 17.79
15. 에코프로 | 합계: 15.96
16. 한국전력 | 합계: 14.66
17. 한화 | 합계: 13.51
18. 디앤디파마텍 | 합계: 12.04
19. 고영 | 합계: 10.48
20. 유진로봇 | 합계: 9.88
21. 에스피지 | 합계: 9.68
22. 현대건설 | 합계: 9.52
23. 한화에어로스페이스 | 합계: 9.17
24. 현대오토에버 | 합계: 8.44
25. HLB | 합계: 7.78
26. 알테오젠 | 합계: 7.77
27. 현대로템 | 합계: 7.56
28. 현대모비스 | 합계: 7.12
29. 기아 | 합계: 7.04
30. 원익홀딩스 | 합계: 6.47
