rank,name,score,ts
1,삼성전자,13.37,2026-01-12 15:44:10
2,SK하이닉스,5.83,2026-01-12 15:44:10
3,한화오션,4.44,2026-01-12 15:44:10
4,현대차,4.22,2026-01-12 15:44:10
5,두산에너빌리티,3.95,2026-01-12 15:44:10
6,현대건설,3.26,2026-01-12 15:44:10
7,한미반도체,2.93,2026-01-12 15:44:10
8,알테오젠,2.65,2026-01-12 15:44:10
9,에코프로,1.78,2026-01-12 15:44:10
10,한화시스템,1.74,2026-01-12 15:44:10
11,NAVER,1.62,2026-01-12 15:44:10
12,삼성중공업,1.46,2026-01-12 15:44:10
13,셀트리온,1.37,2026-01-12 15:44:10
14,HLB,1.28,2026-01-12 15:44:10
15,삼성에피스홀딩스,1.07,2026-01-12 15:44:10
16,한화엔진,1.03,2026-01-12 15:44:10
17,삼성SDI,0.99,2026-01-12 15:44:10
18,삼성전자우,0.98,2026-01-12 15:44:10
19,에스앤에스텍,0.94,2026-01-12 15:44:10
20,원익홀딩스,0.93,2026-01-12 15:44:10
21,현대무벡스,0.91,2026-01-12 15:44:10
22,HD현대,0.91,2026-01-12 15:44:10
23,이노스페이스,0.90,2026-01-12 15:44:10
24,한국항공우주,0.90,2026-01-12 15:44:10
25,현대오토에버,0.89,2026-01-12 15:44:10
26,휴림로봇,0.88,2026-01-12 15:44:10
27,피제이전자,0.86,2026-01-12 15:44:10
28,한화에어로스페이스,0.86,2026-01-12 15:44:10
29,현대로템,0.84,2026-01-12 15:44:10
30,에이비엘바이오,0.84,2026-01-12 15:44:10
