rank,name,score,ts
1,삼성전자,20.62,2026-04-07 13:19:32
2,삼천당제약,6.44,2026-04-07 13:19:32
3,SK하이닉스,5.99,2026-04-07 13:19:32
4,삼성E&A,2.20,2026-04-07 13:19:32
5,대한광통신,2.02,2026-04-07 13:19:32
6,현대차,1.99,2026-04-07 13:19:32
7,한화시스템,1.96,2026-04-07 13:19:32
8,풍산홀딩스,1.85,2026-04-07 13:19:32
9,대우건설,1.78,2026-04-07 13:19:32
10,우리기술,1.65,2026-04-07 13:19:32
11,두산에너빌리티,1.58,2026-04-07 13:19:32
12,엘앤에프,1.58,2026-04-07 13:19:32
13,풍산,1.54,2026-04-07 13:19:32
14,삼성SDI,1.53,2026-04-07 13:19:32
15,흥구석유,1.53,2026-04-07 13:19:32
16,한화에어로스페이스,1.43,2026-04-07 13:19:32
17,에코프로,1.35,2026-04-07 13:19:32
18,SK이터닉스,1.32,2026-04-07 13:19:32
19,펄어비스,1.20,2026-04-07 13:19:32
20,LG전자,1.17,2026-04-07 13:19:32
21,하이브,1.08,2026-04-07 13:19:32
22,삼성전자우,1.08,2026-04-07 13:19:32
23,LIG넥스원,1.01,2026-04-07 13:19:32
24,흥아해운,0.94,2026-04-07 13:19:32
25,NAVER,0.93,2026-04-07 13:19:32
26,광전자,0.85,2026-04-07 13:19:32
27,카카오,0.78,2026-04-07 13:19:32
28,우리로,0.76,2026-04-07 13:19:32
29,남선알미늄,0.75,2026-04-07 13:19:32
30,한미반도체,0.74,2026-04-07 13:19:32
