rank,name,score,ts
1,삼성전자,14.91,2026-06-07 14:01:44
2,SK하이닉스,11.21,2026-06-07 14:01:44
3,LG전자,5.05,2026-06-07 14:01:44
4,NAVER,4.73,2026-06-07 14:01:44
5,현대차,3.68,2026-06-07 14:01:44
6,삼성전기,3.03,2026-06-07 14:01:44
7,두산로보틱스,2.80,2026-06-07 14:01:44
8,LG씨엔에스,2.11,2026-06-07 14:01:44
9,두산에너빌리티,1.95,2026-06-07 14:01:44
10,LG이노텍,1.50,2026-06-07 14:01:44
11,로보스타,1.31,2026-06-07 14:01:44
12,SK텔레콤,1.22,2026-06-07 14:01:44
13,에코프로,1.19,2026-06-07 14:01:44
14,NC,1.19,2026-06-07 14:01:44
15,삼성SDI,1.15,2026-06-07 14:01:44
16,주성엔지니어링,1.07,2026-06-07 14:01:44
17,삼성중공업,1.00,2026-06-07 14:01:44
18,에코프로비엠,0.98,2026-06-07 14:01:44
19,한화오션,0.97,2026-06-07 14:01:44
20,대한광통신,0.96,2026-06-07 14:01:44
21,한미반도체,0.94,2026-06-07 14:01:44
22,대우건설,0.90,2026-06-07 14:01:44
23,네이처셀,0.88,2026-06-07 14:01:44
24,현대모비스,0.85,2026-06-07 14:01:44
25,삼성에스디에스,0.83,2026-06-07 14:01:44
26,POSCO홀딩스,0.78,2026-06-07 14:01:44
27,KODEX 200선물인버스2X,0.78,2026-06-07 14:01:44
28,미래에셋증권,0.75,2026-06-07 14:01:44
29,디앤디파마텍,0.70,2026-06-07 14:01:44
30,KODEX SK하이닉스단일종목레버리지,0.68,2026-06-07 14:01:44
