rank,name,score,ts
1,삼성전자,25.78,2026-07-31 18:22:00
2,SK하이닉스,24.79,2026-07-31 18:22:00
3,삼성전기,3.39,2026-07-31 18:22:00
4,현대차,2.71,2026-07-31 18:22:00
5,SK스퀘어,1.97,2026-07-31 18:22:00
6,NAVER,1.88,2026-07-31 18:22:00
7,한미반도체,1.67,2026-07-31 18:22:00
8,두산에너빌리티,1.67,2026-07-31 18:22:00
9,LG전자,1.56,2026-07-31 18:22:00
10,SOL SK하이닉스선물단일종목인버스2X,1.46,2026-07-31 18:22:00
11,한화오션,1.10,2026-07-31 18:22:00
12,삼성전자우,0.97,2026-07-31 18:22:00
13,삼성SDI,0.93,2026-07-31 18:22:00
14,LS ELECTRIC,0.90,2026-07-31 18:22:00
15,효성중공업,0.78,2026-07-31 18:22:00
16,에코프로,0.74,2026-07-31 18:22:00
17,알테오젠,0.68,2026-07-31 18:22:00
18,삼성중공업,0.67,2026-07-31 18:22:00
19,POSCO홀딩스,0.65,2026-07-31 18:22:00
20,LG이노텍,0.64,2026-07-31 18:22:00
21,KODEX SK하이닉스단일종목레버리지,0.62,2026-07-31 18:22:00
22,셀트리온,0.61,2026-07-31 18:22:00
23,삼천당제약,0.54,2026-07-31 18:22:00
24,레인보우로보틱스,0.53,2026-07-31 18:22:00
25,LG에너지솔루션,0.52,2026-07-31 18:22:00
26,에스피지,0.52,2026-07-31 18:22:00
27,두산,0.51,2026-07-31 18:22:00
28,KODEX 200선물인버스2X,0.51,2026-07-31 18:22:00
29,SK이노베이션,0.49,2026-07-31 18:22:00
30,제주반도체,0.48,2026-07-31 18:22:00
