rank,name,score,ts
1,삼성전자,12.63,2026-01-08 15:43:48
2,SK하이닉스,7.39,2026-01-08 15:43:48
3,한화오션,4.90,2026-01-08 15:43:48
4,현대차,3.67,2026-01-08 15:43:48
5,한미반도체,3.30,2026-01-08 15:43:48
6,NAVER,2.29,2026-01-08 15:43:48
7,두산에너빌리티,2.20,2026-01-08 15:43:48
8,계양전기,1.95,2026-01-08 15:43:48
9,디앤디파마텍,1.84,2026-01-08 15:43:48
10,삼성중공업,1.77,2026-01-08 15:43:48
11,엔씨소프트,1.65,2026-01-08 15:43:48
12,지투지바이오,1.59,2026-01-08 15:43:48
13,셀트리온,1.55,2026-01-08 15:43:48
14,한국항공우주,1.34,2026-01-08 15:43:48
15,카카오,1.34,2026-01-08 15:43:48
16,가온칩스,1.28,2026-01-08 15:43:48
17,제주반도체,1.23,2026-01-08 15:43:48
18,현대무벡스,1.23,2026-01-08 15:43:48
19,한화에어로스페이스,1.22,2026-01-08 15:43:48
20,HLB,1.19,2026-01-08 15:43:48
21,한화시스템,1.12,2026-01-08 15:43:48
22,삼성전자우,1.09,2026-01-08 15:43:48
23,삼성바이오로직스,1.07,2026-01-08 15:43:48
24,휴림로봇,1.04,2026-01-08 15:43:48
25,에코프로,1.00,2026-01-08 15:43:48
26,에이비엘바이오,0.89,2026-01-08 15:43:48
27,셀루메드,0.88,2026-01-08 15:43:48
28,현대로템,0.84,2026-01-08 15:43:48
29,알테오젠,0.82,2026-01-08 15:43:48
30,주성엔지니어링,0.79,2026-01-08 15:43:48
