rank,name,score,ts
1,삼성전자,17.37,2026-04-20 10:06:55
2,SK하이닉스,11.45,2026-04-20 10:06:55
3,현대차,3.93,2026-04-20 10:06:55
4,삼성전기,3.61,2026-04-20 10:06:55
5,두산에너빌리티,2.96,2026-04-20 10:06:55
6,삼성SDI,2.26,2026-04-20 10:06:55
7,알지노믹스,1.69,2026-04-20 10:06:55
8,삼천당제약,1.65,2026-04-20 10:06:55
9,대우건설,1.40,2026-04-20 10:06:55
10,에코프로,1.40,2026-04-20 10:06:55
11,POSCO홀딩스,1.35,2026-04-20 10:06:55
12,한화오션,1.33,2026-04-20 10:06:55
13,STX엔진,1.33,2026-04-20 10:06:55
14,삼성중공업,1.28,2026-04-20 10:06:55
15,HLB,1.27,2026-04-20 10:06:55
16,위메이드,1.14,2026-04-20 10:06:55
17,NAVER,1.09,2026-04-20 10:06:55
18,대한광통신,1.07,2026-04-20 10:06:55
19,오리엔탈정공,1.01,2026-04-20 10:06:55
20,현대건설,0.99,2026-04-20 10:06:55
21,한국정보통신,0.93,2026-04-20 10:06:55
22,삼성E&A,0.91,2026-04-20 10:06:55
23,LIG디펜스앤에어로스페이스,0.88,2026-04-20 10:06:55
24,미래에셋증권,0.88,2026-04-20 10:06:55
25,SK이터닉스,0.87,2026-04-20 10:06:55
26,GS건설,0.85,2026-04-20 10:06:55
27,한미반도체,0.80,2026-04-20 10:06:55
28,펄어비스,0.77,2026-04-20 10:06:55
29,한화시스템,0.77,2026-04-20 10:06:55
30,한화에어로스페이스,0.77,2026-04-20 10:06:55
