rank,name,score,ts
1,SK하이닉스,21.15,2026-08-06 20:38:43
2,삼성전자,17.86,2026-08-06 20:38:43
3,포스코퓨처엠,3.59,2026-08-06 20:38:43
4,삼성전기,3.47,2026-08-06 20:38:43
5,SK스퀘어,2.23,2026-08-06 20:38:43
6,에코프로,2.12,2026-08-06 20:38:43
7,NAVER,2.10,2026-08-06 20:38:43
8,현대차,1.95,2026-08-06 20:38:43
9,두산에너빌리티,1.86,2026-08-06 20:38:43
10,POSCO홀딩스,1.72,2026-08-06 20:38:43
11,알테오젠,1.56,2026-08-06 20:38:43
12,삼성SDI,1.53,2026-08-06 20:38:43
13,LG전자,1.46,2026-08-06 20:38:43
14,한화오션,1.22,2026-08-06 20:38:43
15,셀트리온,0.97,2026-08-06 20:38:43
16,LG에너지솔루션,0.90,2026-08-06 20:38:43
17,에코프로비엠,0.89,2026-08-06 20:38:43
18,OCI홀딩스,0.84,2026-08-06 20:38:43
19,한미반도체,0.82,2026-08-06 20:38:43
20,금호타이어,0.74,2026-08-06 20:38:43
21,삼성중공업,0.73,2026-08-06 20:38:43
22,LS ELECTRIC,0.72,2026-08-06 20:38:43
23,레인보우로보틱스,0.69,2026-08-06 20:38:43
24,엘앤에프,0.65,2026-08-06 20:38:43
25,LG이노텍,0.64,2026-08-06 20:38:43
26,카카오,0.63,2026-08-06 20:38:43
27,삼성전자우,0.63,2026-08-06 20:38:43
28,대한광통신,0.61,2026-08-06 20:38:43
29,현대건설,0.57,2026-08-06 20:38:43
30,대우건설,0.57,2026-08-06 20:38:43
