rank,name,score,ts
1,삼성전자,20.02,2026-08-11 19:22:12
2,SK하이닉스,16.10,2026-08-11 19:22:12
3,삼성전기,3.01,2026-08-11 19:22:12
4,펄어비스,2.24,2026-08-11 19:22:12
5,NAVER,2.01,2026-08-11 19:22:12
6,현대차,1.92,2026-08-11 19:22:12
7,알테오젠,1.85,2026-08-11 19:22:12
8,두산에너빌리티,1.79,2026-08-11 19:22:12
9,LG전자,1.78,2026-08-11 19:22:12
10,셀트리온,1.56,2026-08-11 19:22:12
11,한화오션,1.52,2026-08-11 19:22:12
12,삼성SDI,1.36,2026-08-11 19:22:12
13,SK스퀘어,1.33,2026-08-11 19:22:12
14,주성엔지니어링,1.11,2026-08-11 19:22:12
15,에코프로,1.05,2026-08-11 19:22:12
16,한미반도체,1.00,2026-08-11 19:22:12
17,대한광통신,0.96,2026-08-11 19:22:12
18,삼성전자우,0.94,2026-08-11 19:22:12
19,HLB,0.93,2026-08-11 19:22:12
20,카카오,0.92,2026-08-11 19:22:12
21,일진전기,0.91,2026-08-11 19:22:12
22,비에이치,0.88,2026-08-11 19:22:12
23,삼성중공업,0.84,2026-08-11 19:22:12
24,에스피지,0.80,2026-08-11 19:22:12
25,한화솔루션,0.80,2026-08-11 19:22:12
26,POSCO홀딩스,0.76,2026-08-11 19:22:12
27,심텍,0.75,2026-08-11 19:22:12
28,삼천당제약,0.72,2026-08-11 19:22:12
29,금호타이어,0.72,2026-08-11 19:22:12
30,한국항공우주,0.71,2026-08-11 19:22:12
