rank,name,score,ts
1,삼성전자,6.91,2026-01-01 15:43:52
2,SK하이닉스,4.87,2026-01-01 15:43:52
3,두산에너빌리티,2.80,2026-01-01 15:43:52
4,HLB,2.49,2026-01-01 15:43:52
5,에코프로,2.43,2026-01-01 15:43:52
6,현대차,2.38,2026-01-01 15:43:52
7,원익홀딩스,2.26,2026-01-01 15:43:52
8,제주반도체,2.18,2026-01-01 15:43:52
9,휴림로봇,2.14,2026-01-01 15:43:52
10,한화오션,2.05,2026-01-01 15:43:52
11,NAVER,1.91,2026-01-01 15:43:52
12,에이비엘바이오,1.72,2026-01-01 15:43:52
13,포스코퓨처엠,1.68,2026-01-01 15:43:52
14,하이브,1.66,2026-01-01 15:43:52
15,셀트리온,1.52,2026-01-01 15:43:52
16,에코프로비엠,1.50,2026-01-01 15:43:52
17,삼성SDI,1.44,2026-01-01 15:43:52
18,POSCO홀딩스,1.43,2026-01-01 15:43:52
19,삼성에피스홀딩스,1.36,2026-01-01 15:43:52
20,한미반도체,1.34,2026-01-01 15:43:52
21,현대무벡스,1.32,2026-01-01 15:43:52
22,클로봇,1.19,2026-01-01 15:43:52
23,로킷헬스케어,1.18,2026-01-01 15:43:52
24,알테오젠,1.16,2026-01-01 15:43:52
25,엔씨소프트,1.12,2026-01-01 15:43:52
26,LG에너지솔루션,1.08,2026-01-01 15:43:52
27,엘앤에프,1.08,2026-01-01 15:43:52
28,노타,1.05,2026-01-01 15:43:52
29,고영,0.99,2026-01-01 15:43:52
30,스피어,0.97,2026-01-01 15:43:52
