rank,name,score,ts
1,삼성전자,9.88,2026-02-10 16:36:11
2,SK하이닉스,5.36,2026-02-10 16:36:11
3,한화솔루션,3.49,2026-02-10 16:36:11
4,한온시스템,3.34,2026-02-10 16:36:11
5,삼표시멘트,3.22,2026-02-10 16:36:11
6,현대차,3.11,2026-02-10 16:36:11
7,휴림로봇,2.87,2026-02-10 16:36:11
8,두산에너빌리티,2.81,2026-02-10 16:36:11
9,NAVER,2.15,2026-02-10 16:36:11
10,POSCO홀딩스,2.10,2026-02-10 16:36:11
11,유진로봇,2.06,2026-02-10 16:36:11
12,에코프로,1.95,2026-02-10 16:36:11
13,한화에어로스페이스,1.65,2026-02-10 16:36:11
14,대우건설,1.58,2026-02-10 16:36:11
15,비엘팜텍,1.54,2026-02-10 16:36:11
16,이마트,1.46,2026-02-10 16:36:11
17,한화비전,1.46,2026-02-10 16:36:11
18,삼성SDI,1.20,2026-02-10 16:36:11
19,셀트리온,1.20,2026-02-10 16:36:11
20,미래에셋증권,1.18,2026-02-10 16:36:11
21,한화오션,1.11,2026-02-10 16:36:11
22,현대로템,1.08,2026-02-10 16:36:11
23,카카오,1.02,2026-02-10 16:36:11
24,한화시스템,0.96,2026-02-10 16:36:11
25,알테오젠,0.96,2026-02-10 16:36:11
26,KT,0.95,2026-02-10 16:36:11
27,삼성중공업,0.91,2026-02-10 16:36:11
28,대한항공,0.89,2026-02-10 16:36:11
29,태성,0.88,2026-02-10 16:36:11
30,제주반도체,0.88,2026-02-10 16:36:11
