rank,name,score,ts
1,삼성전자,11.83,2026-02-02 19:11:09
2,SK하이닉스,9.14,2026-02-02 19:11:09
3,현대차,3.92,2026-02-02 19:11:09
4,에코프로,3.81,2026-02-02 19:11:09
5,삼성SDI,2.46,2026-02-02 19:11:09
6,NAVER,2.38,2026-02-02 19:11:09
7,두산에너빌리티,2.36,2026-02-02 19:11:09
8,알테오젠,2.01,2026-02-02 19:11:09
9,POSCO홀딩스,1.92,2026-02-02 19:11:09
10,한미반도체,1.68,2026-02-02 19:11:09
11,삼표시멘트,1.65,2026-02-02 19:11:09
12,엘앤에프,1.61,2026-02-02 19:11:09
13,에코프로비엠,1.48,2026-02-02 19:11:09
14,한화오션,1.46,2026-02-02 19:11:09
15,뉴로핏,1.40,2026-02-02 19:11:09
16,에이비엘바이오,1.31,2026-02-02 19:11:09
17,파두,1.25,2026-02-02 19:11:09
18,한화시스템,1.19,2026-02-02 19:11:09
19,유바이오로직스,1.18,2026-02-02 19:11:09
20,뉴로메카,1.14,2026-02-02 19:11:09
21,삼성중공업,1.11,2026-02-02 19:11:09
22,현대무벡스,1.09,2026-02-02 19:11:09
23,우리기술,1.01,2026-02-02 19:11:09
24,현대바이오,0.97,2026-02-02 19:11:09
25,휴림로봇,0.94,2026-02-02 19:11:09
26,삼성전기,0.93,2026-02-02 19:11:09
27,덕양에너젠,0.90,2026-02-02 19:11:09
28,HLB,0.88,2026-02-02 19:11:09
29,제주반도체,0.88,2026-02-02 19:11:09
30,고영,0.87,2026-02-02 19:11:09
