rank,name,score,ts
1,삼성전자,7.51,2025-12-19 15:43:06
2,에스피지,4.47,2025-12-19 15:43:06
3,동양고속,4.40,2025-12-19 15:43:06
4,SK하이닉스,3.88,2025-12-19 15:43:06
5,현대오토에버,3.65,2025-12-19 15:43:06
6,두산에너빌리티,3.43,2025-12-19 15:43:06
7,한화오션,2.30,2025-12-19 15:43:06
8,한화시스템,2.18,2025-12-19 15:43:06
9,에코프로,2.09,2025-12-19 15:43:06
10,천일고속,2.05,2025-12-19 15:43:06
11,대성산업,1.84,2025-12-19 15:43:06
12,삼성중공업,1.76,2025-12-19 15:43:06
13,에이비엘바이오,1.69,2025-12-19 15:43:06
14,현대차,1.64,2025-12-19 15:43:06
15,미래에셋벤처투자,1.53,2025-12-19 15:43:06
16,알테오젠,1.53,2025-12-19 15:43:06
17,루닛,1.51,2025-12-19 15:43:06
18,NAVER,1.41,2025-12-19 15:43:06
19,클로봇,1.39,2025-12-19 15:43:06
20,알지노믹스,1.37,2025-12-19 15:43:06
21,디앤디파마텍,1.24,2025-12-19 15:43:06
22,HL만도,1.20,2025-12-19 15:43:06
23,LG에너지솔루션,1.18,2025-12-19 15:43:06
24,삼성에피스홀딩스,1.09,2025-12-19 15:43:06
25,한화에어로스페이스,1.08,2025-12-19 15:43:06
26,현대무벡스,1.02,2025-12-19 15:43:06
27,삼성SDI,1.02,2025-12-19 15:43:06
28,삼화페인트,0.98,2025-12-19 15:43:06
29,로보티즈,0.95,2025-12-19 15:43:06
30,에코프로비엠,0.94,2025-12-19 15:43:06
