rank,name,score,ts
1,삼성전자,13.58,2026-04-30 10:12:41
2,SK하이닉스,5.82,2026-04-30 10:12:41
3,대원전선,3.37,2026-04-30 10:12:41
4,LG전자,2.96,2026-04-30 10:12:41
5,한화솔루션,2.67,2026-04-30 10:12:41
6,삼성SDI,2.65,2026-04-30 10:12:41
7,현대차,2.59,2026-04-30 10:12:41
8,대우건설,2.38,2026-04-30 10:12:41
9,대한전선,2.07,2026-04-30 10:12:41
10,한미반도체,2.05,2026-04-30 10:12:41
11,두산에너빌리티,2.03,2026-04-30 10:12:41
12,NAVER,2.00,2026-04-30 10:12:41
13,삼성전기,1.96,2026-04-30 10:12:41
14,두산로보틱스,1.95,2026-04-30 10:12:41
15,LS ELECTRIC,1.70,2026-04-30 10:12:41
16,대한광통신,1.68,2026-04-30 10:12:41
17,POSCO홀딩스,1.49,2026-04-30 10:12:41
18,삼성전자우,1.46,2026-04-30 10:12:41
19,채비,1.38,2026-04-30 10:12:41
20,삼성중공업,1.12,2026-04-30 10:12:41
21,에코프로,1.04,2026-04-30 10:12:41
22,하이브,0.98,2026-04-30 10:12:41
23,서울반도체,0.93,2026-04-30 10:12:41
24,GS건설,0.91,2026-04-30 10:12:41
25,SK증권,0.89,2026-04-30 10:12:41
26,휴림로봇,0.88,2026-04-30 10:12:41
27,SK이터닉스,0.87,2026-04-30 10:12:41
28,리노공업,0.84,2026-04-30 10:12:41
29,현대건설,0.81,2026-04-30 10:12:41
30,한화오션,0.80,2026-04-30 10:12:41
