rank,name,score,ts
1,삼성전자,9.81,2026-02-20 10:48:17
2,두산에너빌리티,6.43,2026-02-20 10:48:17
3,우리기술,3.85,2026-02-20 10:48:17
4,SK하이닉스,3.44,2026-02-20 10:48:17
5,한화솔루션,2.95,2026-02-20 10:48:17
6,미래에셋증권,2.81,2026-02-20 10:48:17
7,현대차,2.32,2026-02-20 10:48:17
8,에코프로,2.30,2026-02-20 10:48:17
9,SK증권,2.10,2026-02-20 10:48:17
10,한화오션,2.02,2026-02-20 10:48:17
11,삼성SDI,1.98,2026-02-20 10:48:17
12,한화시스템,1.94,2026-02-20 10:48:17
13,NAVER,1.90,2026-02-20 10:48:17
14,보성파워텍,1.49,2026-02-20 10:48:17
15,한화에어로스페이스,1.45,2026-02-20 10:48:17
16,LG디스플레이,1.28,2026-02-20 10:48:17
17,POSCO홀딩스,1.23,2026-02-20 10:48:17
18,삼성전기,1.18,2026-02-20 10:48:17
19,카카오,1.14,2026-02-20 10:48:17
20,LG전자,1.13,2026-02-20 10:48:17
21,SK이노베이션,1.11,2026-02-20 10:48:17
22,한화생명,1.08,2026-02-20 10:48:17
23,삼성중공업,1.07,2026-02-20 10:48:17
24,삼성전자우,1.04,2026-02-20 10:48:17
25,SK이터닉스,1.03,2026-02-20 10:48:17
26,셀트리온,0.98,2026-02-20 10:48:17
27,한화투자증권,0.97,2026-02-20 10:48:17
28,한국전력,0.97,2026-02-20 10:48:17
29,한전산업,0.96,2026-02-20 10:48:17
30,현대건설,0.94,2026-02-20 10:48:17
