rank,name,score,ts
1,삼성전자,12.20,2026-03-08 09:54:40
2,SK하이닉스,4.19,2026-03-08 09:54:40
3,두산에너빌리티,4.00,2026-03-08 09:54:40
4,한화시스템,3.66,2026-03-08 09:54:40
5,현대차,3.30,2026-03-08 09:54:40
6,LIG넥스원,3.30,2026-03-08 09:54:40
7,HD현대일렉트릭,2.82,2026-03-08 09:54:40
8,에코프로,2.57,2026-03-08 09:54:40
9,흥구석유,2.51,2026-03-08 09:54:40
10,한화솔루션,2.21,2026-03-08 09:54:40
11,S-Oil,1.92,2026-03-08 09:54:40
12,한미반도체,1.87,2026-03-08 09:54:40
13,한화에어로스페이스,1.62,2026-03-08 09:54:40
14,한화오션,1.55,2026-03-08 09:54:40
15,우리기술,1.47,2026-03-08 09:54:40
16,삼성SDI,1.40,2026-03-08 09:54:40
17,에코프로비엠,1.32,2026-03-08 09:54:40
18,NAVER,1.25,2026-03-08 09:54:40
19,펄어비스,1.02,2026-03-08 09:54:40
20,현대로템,0.98,2026-03-08 09:54:40
21,현대ADM,0.97,2026-03-08 09:54:40
22,셀트리온,0.95,2026-03-08 09:54:40
23,SK이노베이션,0.93,2026-03-08 09:54:40
24,POSCO홀딩스,0.91,2026-03-08 09:54:40
25,삼성중공업,0.89,2026-03-08 09:54:40
26,미래에셋증권,0.87,2026-03-08 09:54:40
27,현대무벡스,0.85,2026-03-08 09:54:40
28,삼천당제약,0.83,2026-03-08 09:54:40
29,알테오젠,0.82,2026-03-08 09:54:40
30,케이뱅크,0.82,2026-03-08 09:54:40
