rank,name,score,ts
1,삼성전자,7.71,2025-12-16 12:50:24
2,SK하이닉스,5.04,2025-12-16 12:50:24
3,아크릴,5.03,2025-12-16 12:50:24
4,두산에너빌리티,3.46,2025-12-16 12:50:24
5,동양고속,3.15,2025-12-16 12:50:24
6,NAVER,2.84,2025-12-16 12:50:24
7,에코프로,2.82,2025-12-16 12:50:24
8,현대무벡스,2.33,2025-12-16 12:50:24
9,고려아연,2.17,2025-12-16 12:50:24
10,삼성에피스홀딩스,2.16,2025-12-16 12:50:24
11,오스코텍,1.81,2025-12-16 12:50:24
12,현대차,1.71,2025-12-16 12:50:24
13,한화오션,1.58,2025-12-16 12:50:24
14,에코프로비엠,1.55,2025-12-16 12:50:24
15,디앤디파마텍,1.53,2025-12-16 12:50:24
16,천일고속,1.38,2025-12-16 12:50:24
17,에임드바이오,1.30,2025-12-16 12:50:24
18,알테오젠,1.30,2025-12-16 12:50:24
19,LG에너지솔루션,1.18,2025-12-16 12:50:24
20,삼표시멘트,1.15,2025-12-16 12:50:24
21,카카오,1.11,2025-12-16 12:50:24
22,원익홀딩스,1.06,2025-12-16 12:50:24
23,포스코퓨처엠,1.06,2025-12-16 12:50:24
24,에이피알,1.01,2025-12-16 12:50:24
25,티엠씨,1.00,2025-12-16 12:50:24
26,삼성SDI,1.00,2025-12-16 12:50:24
27,에이비엘바이오,0.97,2025-12-16 12:50:24
28,다원시스,0.92,2025-12-16 12:50:24
29,엘앤에프,0.88,2025-12-16 12:50:24
30,POSCO홀딩스,0.86,2025-12-16 12:50:24
